date,block,slow,medium,fast
"2022-03-21 07:06:04.524917","14430132","37","38","39"
"2022-03-21 07:08:04.515506","14430141","33","33","34"
"2022-03-21 07:10:04.536655","14430149","34","35","37"
"2022-03-21 07:12:03.697298","14430157","40","41","42"
"2022-03-21 07:14:04.433322","14430162","39","39","40"
"2022-03-21 07:16:10.086736","14430175","42","42","42"
"2022-03-21 07:19:08.736934","14430186","47","48","49"
"2022-03-21 07:20:04.655466","14430194","31","31","32"
"2022-03-21 07:22:03.901243","14430203","33","33","33"
"2022-03-21 07:24:03.594302","14430209","40","41","43"
"2022-03-21 07:26:04.491491","14430214","46","46","48"
"2022-03-21 07:28:04.282306","14430224","36","36","37"
"2022-03-21 07:30:05.135880","14430233","45","45","47"
"2022-03-21 07:32:03.979174","14430244","34","34","34"
"2022-03-21 07:34:04.698714","14430253","34","34","35"
"2022-03-21 07:36:03.815894","14430262","41","42","42"
"2022-03-21 07:38:03.519445","14430269","47","48","48"
"2022-03-21 07:40:04.526452","14430275","60","61","62"
"2022-03-21 07:42:04.012698","14430288","39","40","40"
"2022-03-21 07:44:03.796676","14430300","41","41","43"
"2022-03-21 07:46:05.619338","14430315","26","26","27"
"2022-03-21 07:48:04.626940","14430327","27","28","30"
"2022-03-21 07:50:04.700807","14430341","21","21","21"
"2022-03-21 07:52:03.833062","14430351","26","26","27"
"2022-03-21 07:54:03.805497","14430362","24","25","26"
"2022-03-21 07:56:03.524568","14430377","19","19","20"
"2022-03-21 07:58:04.292302","14430386","29","30","31"
"2022-03-21 08:00:04.286186","14430394","32","33","33"
"2022-03-21 08:02:29.419734","14430403","44","45","47"
"2022-03-21 08:04:04.208807","14430406","51","51","54"
"2022-03-21 08:06:04.035610","14430415","47","47","49"
"2022-03-21 08:08:04.885827","14430424","42","43","43"
"2022-03-21 08:10:07.189412","14430430","47","48","50"
"2022-03-21 08:12:04.057200","14430442","31","31","32"
"2022-03-21 08:14:03.953982","14430451","35","35","35"
"2022-03-21 08:16:03.974056","14430461","30","31","33"
"2022-03-21 08:18:03.894312","14430469","38","38","41"
"2022-03-21 08:20:03.821093","14430477","35","36","36"
"2022-03-21 08:22:03.956081","14430489","29","30","30"
"2022-03-21 08:24:03.721433","14430500","24","24","24"
"2022-03-21 08:26:03.676107","14430511","31","32","34"
"2022-03-21 08:28:04.510360","14430515","31","32","34"
"2022-03-21 08:30:05.065618","14430525","36","37","39"
"2022-03-21 08:32:03.818837","14430529","29","29","29"
"2022-03-21 08:34:03.557089","14430550","23","24","24"
"2022-03-21 08:36:04.260276","14430558","35","35","37"
"2022-03-21 08:38:04.099975","14430567","32","33","33"
"2022-03-21 08:40:04.105873","14430575","36","37","38"
"2022-03-21 08:42:04.140248","14430587","29","30","32"
"2022-03-21 08:46:13.774871","14430603","33","33","34"
"2022-03-21 08:46:36.211689","14430606","31","33","33"
"2022-03-21 08:48:07.188242","14430611","38","39","40"
"2022-03-21 08:50:08.821945","14430621","36","36","38"
"2022-03-21 08:52:03.752164","14430627","45","45","47"
"2022-03-21 08:54:05.397224","14430634","43","43","43"
"2022-03-21 08:56:03.694372","14430647","34","35","36"
"2022-03-21 08:58:05.673453","14430657","34","34","34"
"2022-03-21 09:00:05.506716","14430661","31","32","32"
"2022-03-21 09:02:04.505645","14430671","40","41","42"
"2022-03-21 09:04:04.291940","14430681","39","39","40"
"2022-03-21 09:06:04.140966","14430690","37","38","38"
"2022-03-21 09:08:03.978621","14430699","40","40","43"
"2022-03-21 09:10:04.016684","14430706","44","45","46"
"2022-03-21 09:12:04.396371","14430713","47","47","48"
"2022-03-21 09:14:04.299391","14430717","53","54","56"
"2022-03-21 09:16:03.915267","14430725","54","54","54"
"2022-03-21 09:18:04.245180","14430739","39","39","43"
"2022-03-21 09:20:04.333971","14430746","38","39","41"
"2022-03-21 09:22:04.304958","14430752","53","53","56"
"2022-03-21 09:24:04.046599","14430759","59","60","61"
"2022-03-21 09:26:04.201741","14430765","57","57","58"
"2022-03-21 09:28:03.956765","14430771","61","62","62"
"2022-03-21 09:30:04.068962","14430781","48","48","49"
"2022-03-21 09:32:04.411889","14430791","44","45","45"
"2022-03-21 09:34:04.170167","14430798","50","51","53"
"2022-03-21 09:36:06.429212","14430812","44","45","46"
"2022-03-21 09:38:06.186342","14430819","49","49","51"
"2022-03-21 09:40:04.833454","14430832","39","39","45"
"2022-03-21 09:42:03.892163","14430839","41","41","42"
"2022-03-21 09:44:06.884644","14430853","33","33","34"
"2022-03-21 09:46:04.115135","14430862","33","33","33"
"2022-03-21 09:48:03.804452","14430868","43","43","45"
"2022-03-21 09:50:03.867208","14430877","33","34","34"
"2022-03-21 09:52:04.039655","14430884","34","35","35"
"2022-03-21 09:54:03.776996","14430898","30","30","30"
"2022-03-21 09:56:03.814287","14430904","41","41","43"
"2022-03-21 09:58:03.648088","14430918","36","37","37"
"2022-03-21 10:00:04.655981","14430928","36","36","38"
"2022-03-21 10:02:04.427567","14430934","41","41","43"
"2022-03-21 10:04:04.242036","14430942","43","44","44"
"2022-03-21 10:06:04.144849","14430951","44","44","45"
"2022-03-21 10:08:03.999384","14430962","39","39","41"
"2022-03-21 10:10:03.970217","14430966","46","47","49"
"2022-03-21 10:12:04.114529","14430975","47","48","48"
"2022-03-21 10:14:03.841686","14430985","42","43","43"
"2022-03-21 10:16:03.729199","14430995","43","43","45"
"2022-03-21 10:18:03.940369","14431004","43","43","45"
"2022-03-21 10:20:12.906366","14431013","44","45","47"
"2022-03-21 10:22:03.694599","14431021","43","43","45"
"2022-03-21 10:24:04.454715","14431034","35","36","37"
"2022-03-21 10:26:04.229338","14431039","36","37","39"
"2022-03-21 10:28:03.973216","14431045","46","46","48"
"2022-03-21 10:30:12.756128","14431056","43","43","43"
"2022-03-21 10:32:03.580286","14431063","47","47","49"
"2022-03-21 10:34:04.340012","14431072","36","36","38"
"2022-03-21 10:36:11.190108","14431080","41","42","44"
"2022-03-21 10:38:04.030386","14431091","36","37","39"
"2022-03-21 10:40:04.081225","14431102","32","33","33"
"2022-03-21 10:42:04.264990","14431110","36","37","37"
"2022-03-21 10:44:04.031106","14431116","44","45","46"
"2022-03-21 10:46:04.163316","14431125","60","61","62"
"2022-03-21 10:48:03.865673","14431132","98","99","128"
"2022-03-21 10:50:04.241143","14431144","98","99","99"
"2022-03-21 10:52:05.307436","14431154","63","63","63"
"2022-03-21 10:54:04.085164","14431159","77","78","78"
"2022-03-21 10:56:04.057201","14431169","55","56","56"
"2022-03-21 10:58:03.903883","14431177","49","49","49"
"2022-03-21 11:00:06.327407","14431184","51","51","53"
"2022-03-21 11:02:04.121059","14431192","44","44","44"
"2022-03-21 11:04:05.000307","14431199","57","57","58"
"2022-03-21 11:06:04.511275","14431208","47","48","48"
"2022-03-21 11:08:04.288986","14431212","68","69","71"
"2022-03-21 11:10:04.449237","14431216","74","75","75"
"2022-03-21 11:12:04.505096","14431228","48","48","48"
"2022-03-21 11:14:04.322111","14431243","30","30","30"
"2022-03-21 11:16:07.359791","14431258","22","22","23"
"2022-03-21 11:18:09.453671","14431264","28","28","30"
"2022-03-21 11:20:06.943038","14431272","31","31","32"
"2022-03-21 11:22:03.950897","14431285","32","32","33"
"2022-03-21 11:24:03.721964","14431293","28","29","29"
"2022-03-21 11:26:03.716488","14431299","36","36","38"
"2022-03-21 11:28:04.645972","14431312","30","31","32"
"2022-03-21 11:30:05.194314","14431320","33","33","34"
"2022-03-21 11:32:05.009663","14431325","40","40","42"
"2022-03-21 11:34:04.115651","14431334","33","33","34"
"2022-03-21 11:36:04.452821","14431346","28","29","29"
"2022-03-21 11:38:04.254605","14431356","31","32","33"
"2022-03-21 11:40:08.719795","14431361","43","43","44"
"2022-03-21 11:42:04.504249","14431372","33","33","33"
"2022-03-21 11:44:04.280357","14431380","39","40","42"
"2022-03-21 11:46:03.583006","14431390","33","34","34"
"2022-03-21 11:48:04.535540","14431400","39","39","42"
"2022-03-21 11:50:04.440199","14431405","47","48","49"
"2022-03-21 11:52:03.740355","14431414","37","38","38"
"2022-03-21 11:54:04.468112","14431420","45","45","47"
"2022-03-21 11:56:04.390894","14431431","41","42","43"
"2022-03-21 11:58:04.440742","14431441","36","36","36"
"2022-03-21 12:00:05.086150","14431453","37","38","40"
"2022-03-21 12:02:04.301221","14431462","46","46","48"
"2022-03-21 12:04:04.055717","14431468","51","51","53"
"2022-03-21 12:06:04.489967","14431479","41","41","42"
"2022-03-21 12:08:04.236772","14431490","35","35","35"
"2022-03-21 12:10:04.326050","14431501","33","34","34"
"2022-03-21 12:12:04.408614","14431508","26","27","27"
"2022-03-21 12:14:06.985977","14431517","46","46","47"
"2022-03-21 12:16:04.047807","14431521","49","50","51"
"2022-03-21 12:18:04.034432","14431526","61","61","63"
"2022-03-21 12:20:03.950533","14431537","54","55","58"
"2022-03-21 12:22:04.289531","14431542","62","63","66"
"2022-03-21 12:24:04.676331","14431548","65","65","65"
"2022-03-21 12:26:03.779421","14431555","67","68","68"
"2022-03-21 12:28:03.597626","14431559","74","74","76"
"2022-03-21 12:30:04.567924","14431567","64","65","65"
"2022-03-21 12:32:03.966151","14431578","50","50","50"
"2022-03-21 12:34:03.749215","14431588","42","43","43"
"2022-03-21 12:36:04.246129","14431600","47","47","49"
"2022-03-21 12:38:04.014317","14431606","48","48","48"
"2022-03-21 12:40:08.556548","14431612","52","53","53"
"2022-03-21 12:42:04.372091","14431617","37","37","38"
"2022-03-21 12:44:04.103825","14431630","46","47","51"
"2022-03-21 12:46:03.937415","14431634","46","47","49"
"2022-03-21 12:48:03.665610","14431644","45","45","45"
"2022-03-21 12:50:04.603021","14431653","40","41","41"
"2022-03-21 12:52:04.295205","14431666","31","32","32"
"2022-03-21 12:54:04.030110","14431680","25","25","25"
"2022-03-21 12:56:05.192840","14431688","31","31","33"
"2022-03-21 12:58:04.026995","14431694","40","40","41"
"2022-03-21 13:00:11.297960","14431702","45","45","46"
"2022-03-21 13:02:04.045757","14431712","37","38","38"
"2022-03-21 13:04:04.831800","14431717","55","55","57"
"2022-03-21 13:06:03.757103","14431725","51","51","53"
"2022-03-21 13:08:04.580783","14431731","43","43","43"
"2022-03-21 13:10:04.604770","14431742","44","44","45"
"2022-03-21 13:12:03.579890","14431751","41","41","41"
"2022-03-21 13:14:04.425618","14431761","40","40","40"
"2022-03-21 13:16:04.296387","14431771","38","38","40"
"2022-03-21 13:18:04.318569","14431780","41","41","42"
"2022-03-21 13:20:18.846495","14431790","37","38","38"
"2022-03-21 13:22:03.703516","14431794","43","43","45"
"2022-03-21 13:24:05.278056","14431807","36","36","36"
"2022-03-21 13:26:17.240347","14431818","36","37","38"
"2022-03-21 13:28:04.003533","14431825","35","36","37"
"2022-03-21 13:30:21.540119","14431838","27","27","27"
"2022-03-21 13:32:04.329184","14431847","31","31","32"
"2022-03-21 13:34:04.125539","14431855","38","39","39"
"2022-03-21 13:38:03.957049","14431874","25","25","25"
"2022-03-21 13:38:14.325296","14431874","28","28","28"
"2022-03-21 13:40:04.316620","14431887","28","28","29"
"2022-03-21 13:42:04.497412","14431894","39","39","41"
"2022-03-21 13:44:04.217345","14431907","34","35","35"
"2022-03-21 13:46:03.989348","14431914","40","40","40"
"2022-03-21 13:48:03.782122","14431923","38","38","40"
"2022-03-21 13:50:09.003689","14431936","28","29","29"
"2022-03-21 13:52:03.775731","14431942","36","36","38"
"2022-03-21 13:54:04.982517","14431956","39","40","40"
"2022-03-21 13:56:04.111801","14431967","37","37","37"
"2022-03-21 13:58:03.882088","14431975","37","37","38"
"2022-03-21 14:00:08.563185","14431981","39","40","41"
"2022-03-21 14:02:04.321915","14431992","32","33","33"
"2022-03-21 14:04:04.046456","14431999","47","48","49"
"2022-03-21 14:06:04.012784","14432007","34","35","35"
"2022-03-21 14:08:03.771848","14432017","46","46","48"
"2022-03-21 14:10:03.800560","14432026","40","41","42"
"2022-03-21 14:12:04.133028","14432037","43","44","45"
"2022-03-21 14:14:03.892372","14432047","31","32","32"
"2022-03-21 14:16:04.205814","14432057","36","36","37"
"2022-03-21 14:18:04.506033","14432068","39","39","39"
"2022-03-21 14:20:05.735298","14432071","48","48","50"
"2022-03-21 14:22:04.015869","14432082","44","45","45"
"2022-03-21 14:24:03.809390","14432095","33","33","33"
"2022-03-21 14:26:03.631123","14432109","28","28","28"
"2022-03-21 14:28:04.472805","14432116","29","29","30"
"2022-03-21 14:30:09.010238","14432125","34","34","35"
"2022-03-21 14:32:03.744727","14432132","45","46","47"
"2022-03-21 14:34:04.442394","14432141","40","40","40"
"2022-03-21 14:36:04.325971","14432154","35","36","38"
"2022-03-21 14:38:04.106701","14432161","45","45","47"
"2022-03-21 14:40:04.084354","14432168","56","57","58"
"2022-03-21 14:42:04.305579","14432176","55","55","55"
"2022-03-21 14:44:04.044200","14432183","55","55","55"
"2022-03-21 14:46:04.212300","14432192","52","53","54"
"2022-03-21 14:48:04.049104","14432199","56","56","58"
"2022-03-21 14:50:03.952700","14432208","52","53","55"
"2022-03-21 14:52:04.119371","14432217","48","49","49"
"2022-03-21 14:54:03.909264","14432223","50","51","51"
"2022-03-21 14:56:04.042792","14432231","59","60","60"
"2022-03-21 14:58:03.758588","14432245","37","38","38"
"2022-03-21 15:00:05.847812","14432256","55","56","203"
"2022-03-21 15:02:04.402931","14432271","35","35","39"
"2022-03-21 15:04:04.485269","14432276","46","47","48"
"2022-03-21 15:07:04.265520","14432295","32","32","33"
"2022-03-21 15:08:04.011903","14432297","40","41","41"
"2022-03-21 15:10:04.019873","14432308","40","41","41"
"2022-03-21 15:12:05.197377","14432320","39","39","41"
"2022-03-21 15:14:03.881193","14432328","37","37","37"
"2022-03-21 15:16:03.835175","14432330","46","47","48"
"2022-03-21 15:18:03.787980","14432339","50","50","52"
"2022-03-21 15:20:06.328306","14432349","42","42","43"
"2022-03-21 15:22:04.131369","14432357","43","43","44"
"2022-03-21 15:24:04.008055","14432363","52","53","54"
"2022-03-21 15:26:03.750776","14432371","58","58","60"
"2022-03-21 15:28:04.473691","14432383","51","51","54"
"2022-03-21 15:30:04.420982","14432394","33","33","34"
"2022-03-21 15:32:04.063560","14432402","47","48","48"
"2022-03-21 15:34:03.802873","14432414","31","31","31"
"2022-03-21 15:36:03.829010","14432421","36","37","37"
"2022-03-21 15:38:03.814241","14432428","41","42","42"
"2022-03-21 15:40:03.898178","14432440","34","35","36"
"2022-03-21 15:42:04.119699","14432449","36","37","37"
"2022-03-21 15:44:03.840134","14432462","33","33","35"
"2022-03-21 15:46:03.941959","14432469","36","36","38"
"2022-03-21 15:48:03.628683","14432473","36","37","37"
"2022-03-21 15:50:04.567315","14432481","49","49","50"
"2022-03-21 15:52:03.892078","14432485","54","56","57"
"2022-03-21 15:54:03.638736","14432494","65","66","68"
"2022-03-21 15:56:04.365123","14432498","73","74","75"
"2022-03-21 15:58:04.135630","14432505","68","69","69"
"2022-03-21 16:00:04.611586","14432511","70","71","73"
"2022-03-21 16:02:03.764050","14432520","76","77","78"
"2022-03-21 16:04:04.518937","14432529","54","54","54"
"2022-03-21 16:06:04.359019","14432535","64","65","66"
"2022-03-21 16:08:04.052821","14432552","31","32","32"
"2022-03-21 16:10:04.283306","14432557","42","42","44"
"2022-03-21 16:12:04.451321","14432564","50","51","52"
"2022-03-21 16:14:04.210560","14432570","52","52","54"
"2022-03-21 16:16:05.253154","14432581","43","44","44"
"2022-03-21 16:18:04.417159","14432590","38","39","40"
"2022-03-21 16:20:08.389280","14432600","35","36","36"
"2022-03-21 16:22:04.241342","14432604","43","43","45"
"2022-03-21 16:24:04.187053","14432611","47","47","47"
"2022-03-21 16:26:04.253690","14432617","47","48","49"
"2022-03-21 16:28:04.210051","14432628","46","46","47"
"2022-03-21 16:30:05.765693","14432638","40","40","41"
"2022-03-21 16:32:03.710850","14432646","46","46","47"
"2022-03-21 16:34:04.597698","14432655","51","52","53"
"2022-03-21 16:36:04.554322","14432661","46","47","48"
