date,block,slow,medium,fast
"2021-12-13 02:00:04.280195","13796145","37","38","38"
"2021-12-13 02:02:03.937714","13796154","40","41","42"
"2021-12-13 02:04:03.511023","13796164","46","47","49"
"2021-12-13 02:06:03.839305","13796171","38","39","39"
"2021-12-13 02:08:03.452116","13796178","40","40","40"
"2021-12-13 02:10:05.298340","13796184","48","49","51"
"2021-12-13 02:12:04.234897","13796188","60","61","62"
"2021-12-13 02:15:07.768853","13796201","51","52","52"
"2021-12-13 02:16:04.398773","13796203","57","58","60"
"2021-12-13 02:18:04.224701","13796210","45","46","46"
"2021-12-13 02:20:04.198277","13796218","46","47","47"
"2021-12-13 02:22:03.851034","13796229","40","40","40"
"2021-12-13 02:24:03.451900","13796240","40","41","43"
"2021-12-13 02:26:04.126393","13796251","35","36","43"
"2021-12-13 02:28:03.742361","13796254","46","47","49"
"2021-12-13 02:30:04.758158","13796266","41","42","42"
"2021-12-13 02:32:03.527120","13796277","33","33","34"
"2021-12-13 02:34:04.199241","13796283","46","46","47"
"2021-12-13 02:36:03.690855","13796291","42","43","47"
"2021-12-13 02:38:04.272804","13796301","41","41","42"
"2021-12-13 02:40:04.101182","13796314","37","37","37"
"2021-12-13 02:42:03.873026","13796325","34","34","39"
"2021-12-13 02:44:03.479071","13796337","30","31","31"
"2021-12-13 02:46:04.113870","13796341","44","45","46"
"2021-12-13 02:48:03.745799","13796352","37","37","39"
"2021-12-13 02:50:04.512780","13796364","31","31","32"
"2021-12-13 02:52:04.274378","13796373","32","32","32"
"2021-12-13 02:54:03.888285","13796378","38","38","40"
"2021-12-13 02:56:04.230200","13796388","36","38","38"
"2021-12-13 02:58:03.814216","13796400","36","36","36"
"2021-12-13 03:00:03.577723","13796406","38","39","41"
"2021-12-13 03:02:03.562610","13796415","38","39","39"
"2021-12-13 03:04:05.185448","13796424","42","42","44"
"2021-12-13 03:06:03.497161","13796432","36","37","37"
"2021-12-13 03:08:04.096811","13796444","34","35","36"
"2021-12-13 03:10:03.927792","13796448","39","39","41"
"2021-12-13 03:12:03.701169","13796457","44","46","47"
"2021-12-13 03:14:04.306193","13796466","43","44","46"
"2021-12-13 03:16:03.607759","13796479","34","36","37"
"2021-12-13 03:18:03.425646","13796490","34","34","35"
"2021-12-13 03:20:04.195971","13796504","36","37","38"
"2021-12-13 03:22:03.955465","13796513","32","33","33"
"2021-12-13 03:24:03.550513","13796522","35","35","37"
"2021-12-13 03:26:03.956520","13796533","38","38","40"
"2021-12-13 03:28:03.591890","13796548","29","29","29"
"2021-12-13 03:30:04.602521","13796555","38","39","40"
"2021-12-13 03:32:04.195808","13796568","37","38","39"
"2021-12-13 03:34:04.872892","13796582","27","27","28"
"2021-12-13 03:36:04.253872","13796590","36","36","37"
"2021-12-13 03:38:03.863652","13796597","39","40","41"
"2021-12-13 03:40:03.665151","13796604","42","43","45"
"2021-12-13 03:42:03.480449","13796609","44","45","45"
"2021-12-13 03:44:04.087778","13796617","44","45","45"
"2021-12-13 03:46:03.689760","13796622","50","50","52"
"2021-12-13 03:48:04.323439","13796632","44","44","49"
"2021-12-13 03:50:04.052978","13796637","46","47","49"
"2021-12-13 03:52:03.829669","13796656","27","28","28"
"2021-12-13 03:54:03.429680","13796664","37","38","40"
"2021-12-13 03:56:03.783267","13796671","47","47","49"
"2021-12-13 03:58:04.344545","13796678","43","43","44"
"2021-12-13 04:00:04.459578","13796685","44","45","46"
"2021-12-13 04:02:04.067434","13796693","38","38","38"
"2021-12-13 04:04:03.794927","13796704","35","36","36"
"2021-12-13 04:06:04.219650","13796712","40","40","44"
"2021-12-13 04:08:03.791940","13796721","41","43","44"
"2021-12-13 04:10:03.720930","13796732","40","41","41"
"2021-12-13 04:12:04.362788","13796740","41","41","44"
"2021-12-13 04:14:03.988187","13796747","45","45","52"
"2021-12-13 04:16:04.340498","13796762","33","34","38"
"2021-12-13 04:18:04.120183","13796771","32","32","36"
"2021-12-13 04:20:04.030103","13796780","39","39","39"
"2021-12-13 04:22:03.607312","13796791","35","36","39"
"2021-12-13 04:24:04.203300","13796802","35","35","37"
"2021-12-13 04:26:03.589833","13796811","37","38","40"
"2021-12-13 04:28:04.178511","13796821","40","41","43"
"2021-12-13 04:30:03.962360","13796829","39","40","40"
"2021-12-13 04:32:03.747199","13796839","44","45","45"
"2021-12-13 04:34:04.339598","13796843","60","60","62"
"2021-12-13 04:36:03.656671","13796855","53","54","54"
"2021-12-13 04:38:04.286545","13796860","52","53","58"
"2021-12-13 04:40:04.104215","13796866","60","60","61"
"2021-12-13 04:42:03.887208","13796872","64","65","65"
"2021-12-13 04:44:03.463102","13796884","50","51","51"
"2021-12-13 04:46:03.803428","13796896","47","48","50"
"2021-12-13 04:48:04.395937","13796908","45","45","46"
"2021-12-13 04:50:04.312891","13796919","39","40","40"
"2021-12-13 04:54:03.979526","13796941","36","36","38"
"2021-12-13 04:56:03.689334","13796948","44","44","45"
"2021-12-13 04:58:04.254288","13796960","41","42","42"
"2021-12-13 05:00:05.275869","13796969","42","43","50"
"2021-12-13 05:02:03.906126","13796981","39","40","40"
"2021-12-13 05:04:03.523052","13796987","35","36","40"
"2021-12-13 05:06:03.653095","13796995","40","40","40"
"2021-12-13 05:08:04.263392","13797010","38","39","41"
"2021-12-13 05:10:05.066806","13797024","28","28","29"
"2021-12-13 05:12:03.687385","13797032","38","38","39"
"2021-12-13 05:14:04.456390","13797042","41","42","44"
"2021-12-13 05:16:03.818444","13797048","45","46","49"
"2021-12-13 05:18:04.003790","13797060","36","36","37"
"2021-12-13 05:20:03.912335","13797065","51","51","53"
"2021-12-13 05:22:03.536092","13797077","45","46","50"
"2021-12-13 05:24:04.130820","13797088","55","55","56"
"2021-12-13 05:26:03.765407","13797095","52","53","54"
"2021-12-13 05:28:04.325465","13797105","44","45","49"
"2021-12-13 05:30:04.130277","13797122","30","31","31"
"2021-12-13 05:32:03.842423","13797132","36","37","38"
"2021-12-13 05:34:03.434519","13797142","44","45","47"
"2021-12-13 05:36:03.791150","13797148","54","54","58"
"2021-12-13 05:38:04.464181","13797159","42","42","43"
"2021-12-13 05:40:04.275278","13797167","44","45","45"
"2021-12-13 05:42:04.067756","13797176","44","44","48"
"2021-12-13 05:44:03.679744","13797179","54","55","57"
"2021-12-13 05:46:04.033429","13797188","52","53","53"
"2021-12-13 05:48:03.678806","13797197","46","47","47"
"2021-12-13 05:50:04.394182","13797206","48","48","51"
"2021-12-13 05:52:03.503407","13797215","46","47","47"
"2021-12-13 05:54:04.103593","13797227","40","40","41"
"2021-12-13 05:56:03.423865","13797240","38","38","38"
"2021-12-13 05:58:04.019955","13797250","43","44","44"
"2021-12-13 06:00:04.679681","13797262","38","38","39"
"2021-12-13 06:02:04.599198","13797269","41","42","42"
"2021-12-13 06:04:04.215997","13797273","59","60","62"
"2021-12-13 06:06:03.538447","13797279","60","60","65"
"2021-12-13 06:08:04.214798","13797287","52","53","54"
"2021-12-13 06:10:04.006174","13797294","52","52","52"
"2021-12-13 06:12:03.837231","13797301","65","66","67"
"2021-12-13 06:14:03.639282","13797310","69","69","73"
"2021-12-13 06:16:03.996643","13797319","62","62","63"
"2021-12-13 06:18:03.854240","13797324","80","80","81"
"2021-12-13 06:20:03.568063","13797336","64","65","65"
"2021-12-13 06:22:04.363141","13797343","65","66","67"
"2021-12-13 06:24:03.905856","13797351","66","67","67"
"2021-12-13 06:26:03.544041","13797360","64","64","65"
"2021-12-13 06:28:04.435762","13797371","61","62","71"
"2021-12-13 06:30:04.237467","13797381","51","52","52"
"2021-12-13 06:32:03.985188","13797392","54","54","64"
"2021-12-13 06:34:03.576644","13797398","71","72","72"
"2021-12-13 06:36:04.025291","13797401","87","88","89"
"2021-12-13 06:38:03.623296","13797408","78","79","79"
"2021-12-13 06:40:04.716278","13797424","51","52","52"
"2021-12-13 06:42:04.323925","13797433","53","53","53"
"2021-12-13 06:44:03.969008","13797443","56","56","57"
"2021-12-13 06:46:04.423120","13797459","44","45","51"
"2021-12-13 06:48:04.026544","13797469","49","50","51"
"2021-12-13 06:50:03.759048","13797473","52","53","54"
"2021-12-13 06:52:04.065707","13797477","64","64","66"
"2021-12-13 06:54:04.172664","13797487","74","75","79"
"2021-12-13 06:56:03.841573","13797499","65","66","68"
"2021-12-13 06:58:03.420350","13797506","71","72","73"
"2021-12-13 07:00:04.181477","13797515","65","65","66"
"2021-12-13 07:02:04.369910","13797525","61","62","62"
"2021-12-13 07:04:04.008251","13797529","76","77","84"
"2021-12-13 07:06:03.459622","13797542","57","58","58"
"2021-12-13 07:08:03.995231","13797551","47","48","48"
"2021-12-13 07:10:04.149031","13797560","58","58","62"
"2021-12-13 07:12:03.759038","13797566","69","69","70"
"2021-12-13 07:14:04.319029","13797575","85","86","91"
"2021-12-13 07:16:05.338520","13797585","88","88","88"
"2021-12-13 07:18:04.236071","13797594","90","91","93"
"2021-12-13 07:20:03.990923","13797601","94","95","97"
"2021-12-13 07:22:03.813969","13797610","92","93","104"
"2021-12-13 07:24:03.396616","13797620","82","82","83"
"2021-12-13 07:26:04.066426","13797631","79","80","80"
"2021-12-13 07:28:03.640035","13797642","64","64","64"
"2021-12-13 07:30:04.507252","13797651","79","80","80"
"2021-12-13 07:32:04.206839","13797656","83","84","87"
"2021-12-13 07:34:03.760174","13797665","95","97","97"
"2021-12-13 07:36:04.170885","13797672","101","102","102"
"2021-12-13 07:38:03.777909","13797681","140","141","142"
"2021-12-13 07:40:03.595241","13797693","112","112","112"
"2021-12-13 07:42:08.001165","13797700","132","133","134"
"2021-12-13 07:44:03.764001","13797711","147","147","149"
"2021-12-13 07:46:04.105976","13797723","104","104","104"
"2021-12-13 07:48:03.690247","13797730","120","121","123"
"2021-12-13 07:50:04.566820","13797740","126","127","127"
"2021-12-13 07:52:04.293309","13797753","104","104","104"
"2021-12-13 07:54:03.847671","13797764","121","122","134"
"2021-12-13 07:56:04.289608","13797772","130","131","145"
"2021-12-13 07:58:03.917348","13797786","98","98","99"
"2021-12-13 08:00:04.035692","13797794","105","105","114"
"2021-12-13 08:02:03.878755","13797804","110","111","111"
"2021-12-13 08:04:06.626628","13797814","122","122","141"
"2021-12-13 08:06:07.859959","13797817","134","135","137"
"2021-12-13 08:08:03.532099","13797824","138","138","138"
"2021-12-13 08:10:04.598187","13797835","131","131","134"
"2021-12-13 08:12:03.504121","13797848","112","112","112"
"2021-12-13 08:14:04.104237","13797855","121","122","132"
"2021-12-13 08:16:03.740014","13797869","91","92","92"
"2021-12-13 08:18:03.663496","13797882","90","90","93"
"2021-12-13 08:20:09.434306","13797894","81","82","91"
"2021-12-13 08:22:03.583605","13797907","79","80","82"
"2021-12-13 08:24:04.951049","13797919","83","83","85"
"2021-12-13 08:26:04.296392","13797923","105","106","107"
"2021-12-13 08:28:04.086016","13797930","113","114","114"
"2021-12-13 08:30:04.949752","13797944","96","96","106"
"2021-12-13 08:32:03.763895","13797955","86","87","87"
"2021-12-13 08:34:04.953312","13797968","76","76","78"
"2021-12-13 08:36:04.420716","13797981","72","72","74"
"2021-12-13 08:38:04.267973","13797991","91","91","92"
"2021-12-13 08:40:04.320899","13798002","78","78","79"
"2021-12-13 08:42:04.107838","13798012","82","83","83"
"2021-12-13 08:44:03.897244","13798024","62","63","63"
"2021-12-13 08:46:03.788534","13798025","70","70","70"
"2021-12-13 08:48:04.362861","13798036","83","83","85"
"2021-12-13 08:50:04.379239","13798039","74","75","75"
"2021-12-13 08:52:04.051119","13798050","93","94","94"
"2021-12-13 08:54:03.656115","13798058","103","104","104"
"2021-12-13 08:56:04.312686","13798075","82","82","84"
"2021-12-13 08:58:03.891971","13798080","98","99","101"
"2021-12-13 09:00:03.638211","13798088","93","93","93"
"2021-12-13 09:02:03.681320","13798102","66","67","67"
"2021-12-13 09:04:04.325925","13798114","66","67","67"
"2021-12-13 09:06:05.197778","13798119","79","80","85"
"2021-12-13 09:08:03.800906","13798126","93","94","99"
"2021-12-13 09:10:04.123146","13798133","105","105","106"
"2021-12-13 09:12:03.767048","13798139","132","133","141"
"2021-12-13 09:14:04.419277","13798153","105","105","107"
"2021-12-13 09:16:03.829044","13798161","83","83","83"
"2021-12-13 09:18:03.667932","13798170","102","102","105"
"2021-12-13 09:20:04.794498","13798177","116","116","118"
"2021-12-13 09:22:04.379563","13798191","88","89","91"
"2021-12-13 09:24:04.004376","13798202","90","91","95"
"2021-12-13 09:26:04.387514","13798209","102","102","105"
"2021-12-13 09:28:03.979074","13798220","105","105","106"
"2021-12-13 09:30:03.752112","13798229","99","100","101"
"2021-12-13 09:32:03.723887","13798242","90","91","91"
"2021-12-13 09:34:05.164064","13798251","97","98","100"
"2021-12-13 09:36:03.602346","13798263","86","86","92"
"2021-12-13 09:38:04.300082","13798276","76","77","79"
"2021-12-13 09:40:04.117787","13798287","77","78","79"
"2021-12-13 09:42:05.003386","13798291","87","88","88"
"2021-12-13 09:44:03.624349","13798301","98","98","99"
"2021-12-13 09:46:04.162375","13798312","84","84","86"
"2021-12-13 09:48:03.789642","13798317","99","100","102"
"2021-12-13 09:50:04.631761","13798323","117","117","118"
"2021-12-13 09:52:04.409419","13798331","108","109","111"
"2021-12-13 09:54:04.030492","13798338","97","97","98"
"2021-12-13 09:56:04.312271","13798347","98","98","102"
"2021-12-13 09:58:04.059428","13798352","107","108","123"
"2021-12-13 10:00:04.314866","13798364","92","93","93"
"2021-12-13 10:02:04.141864","13798374","98","99","99"
"2021-12-13 10:04:04.250509","13798384","116","116","117"
"2021-12-13 10:06:03.850513","13798401","75","75","75"
"2021-12-13 10:08:03.460093","13798417","81","82","84"
"2021-12-13 10:10:05.124838","13798421","100","102","103"
"2021-12-13 10:12:03.966034","13798427","110","111","116"
"2021-12-13 10:14:03.546943","13798436","101","102","102"
"2021-12-13 10:16:04.344921","13798445","105","106","108"
"2021-12-13 10:18:04.139207","13798451","97","97","98"
"2021-12-13 10:20:04.063493","13798459","122","122","123"
"2021-12-13 10:22:04.086679","13798467","126","126","129"
"2021-12-13 10:24:03.678734","13798475","108","108","108"
"2021-12-13 10:26:03.758070","13798485","96","97","97"
"2021-12-13 10:28:04.336262","13798492","119","119","122"
"2021-12-13 10:30:04.281563","13798501","109","110","114"
"2021-12-13 10:32:03.979577","13798508","85","85","86"
"2021-12-13 10:34:04.084718","13798518","98","98","98"
"2021-12-13 10:36:03.595754","13798525","137","138","148"
"2021-12-13 10:38:04.842467","13798533","352","545","586"
"2021-12-13 10:40:05.609116","13798537","336","360","492"
"2021-12-13 10:42:04.333970","13798549","168","169","169"
"2021-12-13 10:44:04.426175","13798557","141","141","142"
"2021-12-13 10:46:03.516678","13798567","122","123","123"
"2021-12-13 10:48:04.342230","13798575","122","122","123"
"2021-12-13 10:50:04.333612","13798584","118","118","120"
"2021-12-13 10:52:07.089931","13798588","147","148","150"
"2021-12-13 10:54:04.076400","13798595","130","131","131"
"2021-12-13 10:56:05.840587","13798609","101","102","125"
"2021-12-13 10:58:03.668766","13798620","98","99","99"
"2021-12-13 11:00:05.626347","13798627","125","127","129"
"2021-12-13 11:02:03.516885","13798636","111","112","124"
"2021-12-13 11:04:04.583369","13798643","128","129","131"
"2021-12-13 11:06:03.823922","13798653","121","121","122"
"2021-12-13 11:08:03.569555","13798662","118","119","130"
"2021-12-13 11:10:05.354547","13798675","86","87","87"
"2021-12-13 11:12:04.282614","13798685","89","89","89"
"2021-12-13 11:14:03.843108","13798693","103","103","104"
"2021-12-13 11:16:03.976009","13798706","90","91","91"
"2021-12-13 11:18:03.750101","13798715","87","88","88"
"2021-12-13 11:20:05.347591","13798728","85","86","87"
"2021-12-13 11:22:05.037833","13798737","90","90","90"
"2021-12-13 11:24:03.741867","13798754","61","61","61"
"2021-12-13 11:26:03.715332","13798763","93","93","95"
"2021-12-13 11:28:04.338058","13798773","103","103","103"
"2021-12-13 11:30:04.108158","13798784","100","100","116"
"2021-12-13 11:32:03.778758","13798793","131","132","136"
"2021-12-13 11:34:04.401795","13798803","119","119","119"
"2021-12-13 11:36:04.087867","13798811","142","143","147"
"2021-12-13 11:38:03.646410","13798822","127","127","140"
"2021-12-13 11:40:04.438027","13798832","122","122","131"
"2021-12-13 11:42:04.214258","13798841","115","115","115"
"2021-12-13 11:44:03.777846","13798850","134","134","139"
"2021-12-13 11:46:04.445192","13798857","145","145","146"
"2021-12-13 11:48:04.091298","13798869","133","134","134"
"2021-12-13 11:50:04.389016","13798878","152","153","157"
"2021-12-13 11:52:03.986443","13798886","175","177","188"
"2021-12-13 11:54:03.616549","13798894","160","160","161"
"2021-12-13 11:56:04.325117","13798906","132","133","133"
"2021-12-13 11:58:03.983660","13798916","141","141","143"
"2021-12-13 12:00:03.760561","13798928","110","110","110"
"2021-12-13 12:02:03.693036","13798936","141","142","153"
"2021-12-13 12:04:04.401826","13798944","126","127","127"
"2021-12-13 12:06:03.949238","13798948","156","157","173"
"2021-12-13 12:08:03.605451","13798959","111","111","111"
"2021-12-13 12:10:04.779255","13798969","110","111","132"
"2021-12-13 12:12:04.418936","13798984","86","86","86"
"2021-12-13 12:14:04.020026","13798993","109","110","126"
"2021-12-13 12:16:03.437248","13799002","94","95","95"
"2021-12-13 12:18:04.210636","13799012","84","84","105"
"2021-12-13 12:20:03.960972","13799017","105","106","109"
"2021-12-13 12:22:03.752775","13799025","105","105","105"
"2021-12-13 12:24:04.764601","13799034","108","108","110"
"2021-12-13 12:26:04.213521","13799042","107","107","108"
"2021-12-13 12:28:03.788701","13799053","85","85","86"
"2021-12-13 12:30:04.539973","13799058","122","122","124"
"2021-12-13 12:32:04.321853","13799064","124","124","127"
"2021-12-13 12:34:04.241545","13799069","126","126","128"
"2021-12-13 12:36:03.586709","13799080","107","107","107"
"2021-12-13 12:38:04.135049","13799085","124","125","126"
"2021-12-13 12:40:03.970751","13799094","98","99","99"
"2021-12-13 12:42:03.788435","13799101","104","104","107"
"2021-12-13 12:44:04.408951","13799108","101","101","102"
"2021-12-13 12:46:03.740902","13799119","93","93","93"
"2021-12-13 12:48:04.336665","13799125","99","99","102"
"2021-12-13 12:50:04.236288","13799136","94","94","94"
"2021-12-13 12:52:03.862891","13799145","100","100","101"
"2021-12-13 12:54:03.705357","13799152","110","110","111"
"2021-12-13 12:56:04.048447","13799160","112","113","113"
"2021-12-13 12:58:04.007559","13799169","108","108","109"
"2021-12-13 13:00:03.838755","13799175","124","125","127"
"2021-12-13 13:02:03.595561","13799184","109","109","109"
"2021-12-13 13:04:04.184566","13799197","82","83","83"
"2021-12-13 13:06:03.672372","13799208","93","94","95"
"2021-12-13 13:08:04.295409","13799212","118","118","120"
"2021-12-13 13:10:04.925902","13799221","113","113","115"
"2021-12-13 13:12:03.527530","13799233","92","92","95"
"2021-12-13 13:14:04.114605","13799237","99","100","101"
"2021-12-13 13:16:03.472956","13799242","120","120","122"
"2021-12-13 13:18:04.258270","13799252","109","109","114"
"2021-12-13 13:20:04.926577","13799261","108","109","110"
"2021-12-13 13:22:03.627446","13799269","110","110","111"
"2021-12-13 13:24:04.241149","13799275","132","132","133"
"2021-12-13 13:26:03.749840","13799284","108","108","108"
"2021-12-13 13:28:04.603218","13799294","106","106","107"
"2021-12-13 13:30:04.689005","13799303","113","113","116"
"2021-12-13 13:32:06.445619","13799315","89","89","89"
"2021-12-13 13:34:04.108092","13799320","114","114","115"
"2021-12-13 13:38:03.802093","13799342","88","89","89"
"2021-12-13 13:40:03.926005","13799349","119","120","121"
"2021-12-13 13:42:03.758816","13799357","105","106","108"
"2021-12-13 13:44:04.361107","13799373","84","85","85"
"2021-12-13 13:46:03.766269","13799382","83","84","84"
"2021-12-13 13:48:04.416607","13799389","100","101","103"
"2021-12-13 13:50:04.165491","13799393","124","124","125"
"2021-12-13 13:52:05.063598","13799405","103","104","104"
"2021-12-13 13:54:03.820618","13799411","109","110","115"
"2021-12-13 13:56:04.243643","13799420","117","117","117"
"2021-12-13 13:58:03.842914","13799430","124","125","126"
"2021-12-13 14:00:05.171686","13799436","135","136","137"
"2021-12-13 14:02:03.753328","13799442","140","140","140"
"2021-12-13 14:04:04.389096","13799453","116","116","117"
"2021-12-13 14:06:03.957556","13799463","114","114","116"
"2021-12-13 14:08:03.571298","13799470","139","139","141"
"2021-12-13 14:10:04.494685","13799483","90","90","91"
"2021-12-13 14:12:05.175518","13799498","78","79","79"
"2021-12-13 14:14:03.875695","13799506","85","85","87"
"2021-12-13 14:16:04.620536","13799516","107","108","109"
"2021-12-13 14:18:04.445511","13799527","88","89","90"
"2021-12-13 14:20:04.294652","13799538","101","101","103"
"2021-12-13 14:22:04.299271","13799552","71","72","73"
"2021-12-13 14:24:04.000234","13799563","79","79","81"
"2021-12-13 14:26:04.443909","13799574","73","73","75"
"2021-12-13 14:28:04.079133","13799583","80","80","80"
"2021-12-13 14:30:04.241181","13799593","85","85","87"
"2021-12-13 14:32:03.879961","13799601","98","98","100"
"2021-12-13 14:34:03.683928","13799611","92","92","93"
"2021-12-13 14:36:04.360550","13799622","79","79","79"
"2021-12-13 14:38:04.176398","13799631","86","86","88"
"2021-12-13 14:40:03.958792","13799644","83","83","84"
"2021-12-13 14:42:03.760795","13799653","82","82","84"
"2021-12-13 14:44:04.374216","13799666","66","67","67"
"2021-12-13 14:46:03.727219","13799675","72","72","73"
"2021-12-13 14:48:05.366242","13799682","95","95","97"
"2021-12-13 14:50:04.159141","13799692","99","100","102"
"2021-12-13 14:52:03.944461","13799696","97","98","100"
"2021-12-13 14:54:03.519916","13799706","77","77","78"
"2021-12-13 14:56:03.957215","13799714","110","110","112"
"2021-12-13 14:58:03.863654","13799725","100","100","101"
"2021-12-13 15:00:03.895514","13799732","94","94","98"
"2021-12-13 15:02:03.505575","13799738","98","98","99"
"2021-12-13 15:04:04.096845","13799752","104","105","106"
"2021-12-13 15:06:04.057375","13799758","110","111","113"
"2021-12-13 15:08:03.959047","13799770","105","105","107"
"2021-12-13 15:10:04.200527","13799775","118","119","126"
"2021-12-13 15:12:04.193676","13799785","88","88","89"
"2021-12-13 15:14:05.121941","13799789","116","116","118"
"2021-12-13 15:16:04.426142","13799801","97","98","98"
"2021-12-13 15:18:04.273695","13799809","97","97","97"
"2021-12-13 15:20:04.024729","13799816","95","96","103"
"2021-12-13 15:22:03.771735","13799822","111","112","113"
"2021-12-13 15:24:04.394406","13799829","107","107","107"
"2021-12-13 15:26:03.931748","13799838","108","109","109"
"2021-12-13 15:28:03.525782","13799850","97","97","98"
"2021-12-13 15:30:04.290413","13799857","108","109","109"
"2021-12-13 15:32:04.133839","13799868","84","85","85"
"2021-12-13 15:34:03.847517","13799875","94","94","96"
"2021-12-13 15:36:04.352625","13799882","112","112","118"
"2021-12-13 15:38:03.964279","13799891","95","96","96"
"2021-12-13 15:40:04.244665","13799897","107","108","111"
"2021-12-13 15:42:03.997022","13799909","90","91","92"
"2021-12-13 15:44:03.614488","13799921","64","65","65"
"2021-12-13 15:46:03.966318","13799932","68","68","69"
"2021-12-13 15:48:03.605148","13799941","79","80","82"
"2021-12-13 15:50:04.553372","13799952","70","71","71"
"2021-12-13 15:52:04.535511","13799959","96","97","98"
"2021-12-13 15:54:04.446152","13799971","72","73","73"
"2021-12-13 15:56:04.567150","13799980","73","74","74"
"2021-12-13 15:58:04.368559","13799990","91","91","93"
"2021-12-13 16:00:05.845278","13799997","108","108","109"
"2021-12-13 16:02:03.672040","13800001","124","124","125"
"2021-12-13 16:04:04.489950","13800013","116","116","116"
"2021-12-13 16:06:03.864924","13800020","134","135","143"
"2021-12-13 16:08:03.637845","13800029","130","130","131"
"2021-12-13 16:10:04.597960","13800039","99","99","100"
"2021-12-13 16:12:04.220200","13800047","103","103","104"
"2021-12-13 16:14:03.842803","13800056","94","94","98"
"2021-12-13 16:16:04.237258","13800070","72","72","72"
"2021-12-13 16:18:03.994840","13800077","84","85","88"
"2021-12-13 16:20:03.780105","13800083","113","114","116"
"2021-12-13 16:22:03.914887","13800092","82","84","84"
"2021-12-13 16:24:03.518268","13800102","87","89","91"
"2021-12-13 16:26:04.090715","13800110","86","88","93"
"2021-12-13 16:28:03.638886","13800121","83","83","84"
"2021-12-13 16:30:04.646803","13800130","84","84","85"
"2021-12-13 16:32:04.262311","13800137","109","109","133"
"2021-12-13 16:34:04.505623","13800143","135","135","138"
"2021-12-13 16:36:04.233801","13800153","96","96","97"
"2021-12-13 16:38:03.865486","13800164","138","139","198"
"2021-12-13 16:40:03.697355","13800174","159","159","166"
