date,block,slow,medium,fast
"2022-05-16 04:30:04.276799","14785995","13","14","14"
"2022-05-16 04:32:04.371170","14786000","17","18","19"
"2022-05-16 04:34:04.038448","14786010","16","18","18"
"2022-05-16 04:36:03.581274","14786018","17","18","19"
"2022-05-16 04:38:04.230745","14786025","21","22","23"
"2022-05-16 04:40:04.130441","14786031","21","22","22"
"2022-05-16 04:42:03.978540","14786044","15","15","15"
"2022-05-16 04:44:03.632675","14786049","20","20","21"
"2022-05-16 04:46:04.082579","14786057","21","21","23"
"2022-05-16 04:48:03.745615","14786067","17","18","18"
"2022-05-16 04:50:04.598413","14786073","19","19","20"
"2022-05-16 04:52:04.562231","14786085","18","19","20"
"2022-05-16 04:54:04.236889","14786093","20","21","21"
"2022-05-16 04:56:03.761510","14786100","19","19","19"
"2022-05-16 04:58:04.443435","14786110","20","21","22"
"2022-05-16 05:00:04.854907","14786118","16","16","16"
"2022-05-16 05:02:03.593239","14786135","13","13","13"
"2022-05-16 05:04:04.296588","14786142","16","16","17"
"2022-05-16 05:06:04.174142","14786153","18","19","19"
"2022-05-16 05:08:03.848225","14786163","19","19","19"
"2022-05-16 05:10:03.722095","14786176","15","16","16"
"2022-05-16 05:12:03.917722","14786185","13","14","14"
"2022-05-16 05:14:03.571943","14786194","14","14","14"
"2022-05-16 05:16:03.991651","14786204","15","15","15"
"2022-05-16 05:18:03.914855","14786211","16","17","18"
"2022-05-16 05:20:03.703713","14786220","14","14","14"
"2022-05-16 05:22:03.569006","14786229","16","16","17"
"2022-05-16 05:24:04.244370","14786236","16","16","16"
"2022-05-16 05:26:03.662820","14786244","21","22","24"
"2022-05-16 05:28:04.308938","14786250","26","26","28"
"2022-05-16 05:30:04.807171","14786258","24","25","25"
"2022-05-16 05:32:03.390763","14786266","30","30","32"
"2022-05-16 05:34:04.085842","14786280","19","19","20"
"2022-05-16 05:38:05.288445","14786307","12","13","22"
"2022-05-16 05:40:04.194507","14786316","16","16","17"
"2022-05-16 05:42:04.288913","14786326","15","16","17"
"2022-05-16 05:44:04.039063","14786332","19","19","21"
"2022-05-16 05:46:03.540524","14786339","24","24","26"
"2022-05-16 05:48:04.131400","14786349","17","17","18"
"2022-05-16 05:50:03.989058","14786357","21","21","23"
"2022-05-16 05:52:03.838575","14786365","18","18","18"
"2022-05-16 05:54:03.470472","14786378","18","19","20"
"2022-05-16 05:56:04.013488","14786387","19","19","19"
"2022-05-16 05:58:03.645756","14786395","18","18","18"
"2022-05-16 06:00:12.409076","14786400","21","21","22"
"2022-05-16 06:02:04.099252","14786408","26","26","28"
"2022-05-16 06:04:03.713739","14786419","18","18","18"
"2022-05-16 06:06:04.245930","14786426","21","21","21"
"2022-05-16 06:08:03.932149","14786439","19","19","21"
"2022-05-16 06:10:03.895570","14786445","22","22","23"
"2022-05-16 06:12:04.007942","14786459","16","17","17"
"2022-05-16 06:14:03.705464","14786476","12","13","13"
"2022-05-16 06:16:03.604544","14786480","15","15","17"
"2022-05-16 06:18:03.558621","14786493","14","14","15"
"2022-05-16 06:20:04.381946","14786501","19","19","21"
"2022-05-16 06:22:04.244141","14786508","24","25","25"
"2022-05-16 06:24:04.015443","14786513","28","29","30"
"2022-05-16 06:26:03.983508","14786525","23","23","25"
"2022-05-16 06:28:03.610570","14786532","21","22","22"
"2022-05-16 06:30:05.818085","14786539","25","25","26"
"2022-05-16 06:32:04.590170","14786548","27","28","28"
"2022-05-16 06:34:04.336345","14786552","33","34","35"
"2022-05-16 06:36:03.932641","14786563","31","31","31"
"2022-05-16 06:38:03.580644","14786569","25","25","25"
"2022-05-16 06:40:04.496870","14786576","38","38","39"
"2022-05-16 06:42:03.504744","14786582","39","40","41"
"2022-05-16 06:44:04.137993","14786590","35","36","36"
"2022-05-16 06:46:03.773076","14786599","33","33","33"
"2022-05-16 06:48:04.405979","14786608","35","36","38"
"2022-05-16 06:50:04.270474","14786617","31","32","32"
"2022-05-16 06:52:04.361434","14786622","43","44","45"
"2022-05-16 06:54:04.243382","14786630","42","43","43"
"2022-05-16 06:56:04.008467","14786635","47","47","49"
"2022-05-16 06:58:03.685703","14786645","32","32","32"
"2022-05-16 07:00:05.315541","14786649","45","46","47"
"2022-05-16 07:02:03.943888","14786659","38","38","39"
"2022-05-16 07:04:05.774110","14786665","47","48","49"
"2022-05-16 07:06:04.371538","14786670","64","65","67"
"2022-05-16 07:08:04.245919","14786684","42","42","43"
"2022-05-16 07:10:04.135811","14786688","36","36","36"
"2022-05-16 07:12:04.265251","14786697","44","45","45"
"2022-05-16 07:14:03.975623","14786705","38","38","40"
"2022-05-16 07:16:03.444298","14786718","37","38","39"
"2022-05-16 07:18:04.296377","14786725","40","41","41"
"2022-05-16 07:20:04.143839","14786738","32","33","33"
"2022-05-16 07:22:04.045068","14786745","37","38","39"
"2022-05-16 07:24:03.666356","14786751","55","55","57"
"2022-05-16 07:26:04.162011","14786759","49","49","50"
"2022-05-16 07:28:03.827189","14786765","55","55","58"
"2022-05-16 07:30:03.634931","14786770","55","56","58"
"2022-05-16 07:32:04.706390","14786778","54","54","55"
"2022-05-16 07:34:04.383807","14786781","71","72","72"
"2022-05-16 07:36:03.871433","14786787","69","70","70"
"2022-05-16 07:38:03.552306","14786795","47","48","48"
"2022-05-16 07:40:04.454240","14786797","60","60","63"
"2022-05-16 07:42:04.276851","14786805","60","60","60"
"2022-05-16 07:44:03.913263","14786812","69","69","69"
"2022-05-16 07:46:04.477633","14786822","55","55","55"
"2022-05-16 07:48:04.135646","14786830","56","57","59"
"2022-05-16 07:50:04.665527","14786838","48","48","48"
"2022-05-16 07:52:04.271821","14786846","54","55","55"
"2022-05-16 07:54:03.938776","14786856","43","43","44"
"2022-05-16 07:56:03.469141","14786860","62","63","64"
"2022-05-16 07:58:04.163643","14786873","45","45","49"
"2022-05-16 08:00:05.948773","14786879","44","45","45"
"2022-05-16 08:02:03.653252","14786888","49","50","50"
"2022-05-16 08:04:04.328541","14786895","52","52","55"
"2022-05-16 08:06:03.862749","14786909","36","36","36"
"2022-05-16 08:08:03.523498","14786917","38","38","38"
"2022-05-16 08:10:04.350206","14786922","47","47","49"
"2022-05-16 08:12:05.532076","14786935","34","35","37"
"2022-05-16 08:14:04.291636","14786949","25","25","25"
"2022-05-16 08:16:03.782882","14786955","33","34","35"
"2022-05-16 08:18:04.182262","14786967","26","27","27"
"2022-05-16 08:20:04.130368","14786977","25","26","26"
"2022-05-16 08:22:03.972363","14786986","30","30","32"
"2022-05-16 08:24:03.682881","14786995","29","30","32"
"2022-05-16 08:26:04.097153","14787006","28","29","30"
"2022-05-16 08:28:03.764183","14787018","24","24","24"
"2022-05-16 08:30:06.162362","14787032","25","26","26"
"2022-05-16 08:32:03.833389","14787039","32","32","34"
"2022-05-16 08:34:03.527649","14787046","40","40","42"
"2022-05-16 08:36:04.235939","14787055","35","35","36"
"2022-05-16 08:38:03.891725","14787066","33","34","34"
"2022-05-16 08:40:03.791083","14787078","26","26","26"
"2022-05-16 08:42:03.788400","14787090","25","25","25"
"2022-05-16 08:44:04.580408","14787102","25","26","27"
"2022-05-16 08:46:04.071269","14787110","27","27","31"
"2022-05-16 08:48:03.759042","14787118","35","35","36"
"2022-05-16 08:50:04.619207","14787125","35","36","36"
"2022-05-16 08:52:03.464346","14787142","23","24","25"
"2022-05-16 08:54:04.130637","14787153","24","25","25"
"2022-05-16 08:56:03.738575","14787163","26","26","28"
"2022-05-16 08:58:04.375444","14787172","30","30","30"
"2022-05-16 09:00:04.215410","14787183","26","26","27"
"2022-05-16 09:02:04.302929","14787189","40","40","43"
"2022-05-16 09:04:04.181605","14787197","51","51","53"
"2022-05-16 09:06:04.026738","14787203","52","52","54"
"2022-05-16 09:08:03.688072","14787214","42","42","42"
"2022-05-16 09:10:04.944226","14787222","39","39","40"
"2022-05-16 09:12:03.622291","14787234","32","32","32"
"2022-05-16 09:14:05.340369","14787244","32","32","33"
"2022-05-16 09:16:03.866201","14787251","38","39","40"
"2022-05-16 09:18:03.707743","14787260","37","37","37"
"2022-05-16 09:20:43.578082","14787274","28","28","29"
"2022-05-16 09:22:04.264893","14787279","31","32","32"
"2022-05-16 09:24:03.930243","14787292","26","26","26"
"2022-05-16 09:26:03.491245","14787297","26","26","28"
"2022-05-16 09:28:04.105625","14787304","42","42","44"
"2022-05-16 09:30:04.969523","14787311","40","41","41"
"2022-05-16 09:32:03.650740","14787322","35","36","36"
"2022-05-16 09:34:04.299286","14787332","28","28","29"
"2022-05-16 09:36:04.210654","14787340","31","31","33"
"2022-05-16 09:38:03.901060","14787350","30","30","31"
"2022-05-16 09:40:04.679686","14787362","25","25","25"
"2022-05-16 09:42:05.066176","14787375","25","26","26"
"2022-05-16 09:44:03.784448","14787381","34","34","35"
"2022-05-16 09:46:04.255576","14787391","36","37","39"
"2022-05-16 09:48:03.900665","14787403","27","27","27"
"2022-05-16 09:50:04.720881","14787412","26","26","26"
"2022-05-16 09:52:04.403786","14787419","33","33","34"
"2022-05-16 09:54:04.090081","14787429","27","27","27"
"2022-05-16 09:56:03.543593","14787442","25","25","27"
"2022-05-16 09:58:04.200076","14787455","23","23","25"
"2022-05-16 10:00:04.046914","14787462","25","26","26"
"2022-05-16 10:02:04.349365","14787470","21","22","22"
"2022-05-16 10:04:04.428033","14787477","40","40","42"
"2022-05-16 10:06:04.987179","14787485","32","33","33"
"2022-05-16 10:08:03.683570","14787495","34","34","35"
"2022-05-16 10:10:04.703001","14787504","31","31","33"
"2022-05-16 10:12:03.473996","14787521","20","20","21"
"2022-05-16 10:14:04.157243","14787529","19","20","20"
"2022-05-16 10:16:03.631900","14787538","25","26","26"
"2022-05-16 10:18:03.477299","14787547","25","25","26"
"2022-05-16 10:20:53.294156","14787553","31","32","33"
"2022-05-16 10:22:05.148466","14787557","35","35","36"
"2022-05-16 10:24:03.784735","14787566","29","29","29"
"2022-05-16 10:26:03.565553","14787580","19","19","20"
"2022-05-16 10:28:04.223587","14787590","25","25","25"
"2022-05-16 10:30:04.066348","14787607","15","15","15"
"2022-05-16 10:32:04.072610","14787610","21","21","23"
"2022-05-16 10:34:03.827310","14787624","21","21","22"
"2022-05-16 10:36:08.237549","14787636","16","16","16"
"2022-05-16 10:38:05.414158","14787641","28","29","30"
"2022-05-16 10:40:05.623546","14787653","22","22","23"
"2022-05-16 10:42:04.437620","14787660","25","25","27"
"2022-05-16 10:44:04.094935","14787663","33","33","34"
"2022-05-16 10:46:03.699010","14787673","29","29","29"
"2022-05-16 10:48:04.416384","14787676","36","37","39"
"2022-05-16 10:50:04.281528","14787679","51","51","53"
"2022-05-16 10:52:04.236385","14787687","50","50","52"
"2022-05-16 10:54:03.921056","14787696","39","40","40"
"2022-05-16 10:56:04.410465","14787705","42","42","42"
"2022-05-16 10:58:04.069881","14787722","21","21","21"
"2022-05-16 11:00:05.304689","14787732","24","24","26"
"2022-05-16 11:02:04.099035","14787741","26","27","29"
"2022-05-16 11:04:03.762720","14787748","32","32","33"
"2022-05-16 11:06:04.327091","14787755","41","42","44"
"2022-05-16 11:08:04.253699","14787763","47","47","49"
"2022-05-16 11:10:06.615440","14787774","36","37","37"
"2022-05-16 11:12:04.472402","14787783","29","30","30"
"2022-05-16 11:14:04.151027","14787788","31","31","32"
"2022-05-16 11:16:03.610952","14787801","29","29","30"
"2022-05-16 11:18:03.621296","14787815","25","26","26"
"2022-05-16 11:20:04.445028","14787827","23","23","23"
"2022-05-16 11:22:04.568714","14787836","24","24","25"
"2022-05-16 11:24:04.229008","14787840","28","28","30"
"2022-05-16 11:26:03.853432","14787846","31","31","33"
"2022-05-16 11:28:04.210294","14787854","34","34","36"
"2022-05-16 11:30:04.105562","14787863","40","41","42"
"2022-05-16 11:32:04.056429","14787870","45","45","46"
"2022-05-16 11:34:03.719764","14787880","40","41","43"
"2022-05-16 11:36:04.855208","14787889","39","39","40"
"2022-05-16 11:38:03.691856","14787897","35","35","35"
"2022-05-16 11:40:04.667772","14787904","43","44","44"
"2022-05-16 11:42:04.422881","14787916","30","30","30"
"2022-05-16 11:44:05.201815","14787927","27","27","27"
"2022-05-16 11:46:04.088502","14787936","24","24","24"
"2022-05-16 11:48:03.785577","14787940","36","36","38"
"2022-05-16 11:50:03.651960","14787946","34","34","35"
"2022-05-16 11:52:03.459522","14787954","30","31","31"
"2022-05-16 11:54:06.960358","14787960","41","41","42"
"2022-05-16 11:56:04.297219","14787963","55","55","56"
"2022-05-16 11:58:05.070168","14787973","36","37","37"
"2022-05-16 12:00:06.081656","14787978","39","40","41"
"2022-05-16 12:02:03.803324","14787987","32","32","32"
"2022-05-16 12:04:03.540591","14787991","49","49","51"
"2022-05-16 12:06:05.418595","14788002","36","37","37"
"2022-05-16 12:08:04.463449","14788008","34","35","35"
"2022-05-16 12:10:06.056280","14788015","34","34","34"
"2022-05-16 12:12:05.682624","14788023","29","29","29"
"2022-05-16 12:14:05.154469","14788032","29","29","30"
"2022-05-16 12:16:03.616540","14788044","25","25","26"
"2022-05-16 12:18:06.864799","14788052","25","26","27"
"2022-05-16 12:20:04.783289","14788060","25","25","25"
"2022-05-16 12:22:03.840929","14788067","25","26","27"
"2022-05-16 12:24:05.712394","14788079","20","20","20"
"2022-05-16 12:26:04.369465","14788089","20","22","23"
"2022-05-16 12:28:04.002231","14788097","18","19","19"
"2022-05-16 12:30:05.079373","14788102","22","24","25"
"2022-05-16 12:32:03.822241","14788105","31","33","35"
"2022-05-16 12:34:03.602636","14788110","33","34","35"
"2022-05-16 12:36:04.843759","14788120","30","31","32"
"2022-05-16 12:38:03.810320","14788130","26","27","27"
"2022-05-16 12:40:04.608872","14788143","17","17","17"
"2022-05-16 12:42:06.519074","14788151","19","20","20"
"2022-05-16 12:44:04.595158","14788158","23","23","23"
"2022-05-16 12:46:04.123985","14788168","19","19","21"
"2022-05-16 12:48:04.855225","14788173","25","26","28"
"2022-05-16 12:50:03.734205","14788181","17","17","17"
"2022-05-16 12:52:03.604172","14788190","21","21","22"
"2022-05-16 12:54:04.922842","14788195","30","31","32"
"2022-05-16 12:56:04.859094","14788206","26","27","27"
"2022-05-16 12:58:03.565691","14788209","34","34","35"
"2022-05-16 13:00:06.913502","14788217","31","32","33"
"2022-05-16 13:02:03.913472","14788228","23","23","24"
"2022-05-16 13:04:03.690038","14788240","21","22","22"
"2022-05-16 13:06:07.235877","14788247","26","26","28"
"2022-05-16 13:08:03.906442","14788256","23","23","24"
"2022-05-16 13:10:03.836188","14788268","23","24","24"
"2022-05-16 13:12:04.895197","14788276","22","22","22"
"2022-05-16 13:14:03.793198","14788286","20","21","22"
"2022-05-16 13:16:04.266845","14788294","19","19","19"
"2022-05-16 13:18:05.800943","14788298","29","29","31"
"2022-05-16 13:20:03.633050","14788306","21","21","22"
"2022-05-16 13:22:03.635896","14788315","23","23","25"
"2022-05-16 13:24:04.650732","14788327","17","18","18"
"2022-05-16 13:26:04.198168","14788336","18","18","19"
"2022-05-16 13:28:03.844325","14788344","20","21","23"
"2022-05-16 13:30:06.364204","14788349","21","22","24"
"2022-05-16 13:32:04.060509","14788356","23","23","24"
"2022-05-16 13:34:03.730444","14788367","15","15","16"
"2022-05-16 13:36:05.516954","14788376","14","14","14"
"2022-05-16 13:38:04.251714","14788383","16","16","17"
"2022-05-16 13:40:04.692550","14788391","16","17","17"
"2022-05-16 13:42:06.044598","14788399","16","16","18"
"2022-05-16 13:44:03.844731","14788407","15","15","15"
"2022-05-16 13:46:04.749059","14788416","14","14","15"
"2022-05-16 13:48:04.355812","14788427","14","15","17"
"2022-05-16 13:50:05.850050","14788435","15","15","15"
"2022-05-16 13:52:03.586750","14788440","15","15","17"
"2022-05-16 13:54:05.250944","14788449","16","16","17"
"2022-05-16 13:56:03.716935","14788457","16","17","17"
"2022-05-16 13:58:04.357727","14788467","16","17","17"
"2022-05-16 14:00:06.454967","14788478","11","11","11"
"2022-05-16 14:02:04.673101","14788486","16","17","18"
"2022-05-16 14:04:04.523504","14788494","17","17","19"
"2022-05-16 14:06:05.805396","14788503","16","16","18"
"2022-05-16 14:08:03.447283","14788517","12","12","12"
"2022-05-16 14:10:06.286982","14788524","16","16","18"
"2022-05-16 14:12:04.698097","14788532","16","17","18"
"2022-05-16 14:14:04.908322","14788537","23","24","26"
"2022-05-16 14:16:03.633533","14788549","15","16","16"
"2022-05-16 14:18:04.731120","14788559","15","16","16"
"2022-05-16 14:20:05.504414","14788569","15","16","17"
"2022-05-16 14:22:04.233209","14788582","13","14","14"
"2022-05-16 14:24:04.573494","14788592","13","13","15"
"2022-05-16 14:26:04.120933","14788601","12","12","14"
"2022-05-16 14:28:03.891367","14788608","15","16","17"
"2022-05-16 14:30:05.104840","14788616","18","18","18"
"2022-05-16 14:32:04.082132","14788623","24","24","25"
"2022-05-16 14:34:04.888252","14788631","24","24","24"
"2022-05-16 14:36:05.785762","14788640","25","25","25"
"2022-05-16 14:38:03.558294","14788645","37","37","38"
"2022-05-16 14:40:05.426420","14788653","31","31","32"
"2022-05-16 14:42:05.882929","14788662","33","34","35"
"2022-05-16 14:44:03.590596","14788669","28","29","30"
"2022-05-16 14:46:04.133296","14788681","20","20","20"
"2022-05-16 14:48:05.339916","14788691","23","24","25"
"2022-05-16 14:50:04.336139","14788700","20","20","20"
"2022-05-16 14:52:04.183303","14788709","23","23","26"
"2022-05-16 14:54:08.104727","14788712","24","24","25"
"2022-05-16 14:56:07.538832","14788719","35","36","38"
"2022-05-16 14:58:04.345538","14788729","28","28","29"
"2022-05-16 15:00:04.642835","14788733","31","32","32"
"2022-05-16 15:02:05.066207","14788743","37","37","38"
"2022-05-16 15:04:03.820361","14788747","45","45","47"
"2022-05-16 15:06:05.791077","14788750","60","61","62"
"2022-05-16 15:08:03.467160","14788763","32","33","33"
"2022-05-16 15:10:05.451762","14788774","31","32","33"
"2022-05-16 15:12:05.813190","14788782","35","35","38"
"2022-05-16 15:14:03.607139","14788791","30","31","31"
"2022-05-16 15:16:04.506116","14788806","24","24","24"
"2022-05-16 15:18:04.918584","14788818","19","20","21"
"2022-05-16 15:20:03.853683","14788824","19","20","20"
"2022-05-16 15:22:03.763514","14788830","27","28","29"
"2022-05-16 15:24:04.666013","14788836","30","31","33"
"2022-05-16 15:26:04.127517","14788843","28","29","29"
"2022-05-16 15:28:03.840961","14788847","36","36","37"
"2022-05-16 15:30:04.207354","14788859","24","24","25"
"2022-05-16 15:32:04.676631","14788869","23","23","23"
"2022-05-16 15:34:04.355075","14788880","14","14","14"
"2022-05-16 15:36:03.991928","14788888","17","18","19"
"2022-05-16 15:38:03.684558","14788905","10","11","11"
"2022-05-16 15:40:06.424852","14788914","14","15","16"
"2022-05-16 15:42:04.158702","14788926","12","13","14"
"2022-05-16 15:44:03.938575","14788934","13","14","15"
"2022-05-16 15:46:14.304166","14788943","15","15","16"
"2022-05-16 15:48:03.977775","14788950","17","18","19"
"2022-05-16 15:50:03.882124","14788961","14","14","15"
"2022-05-16 15:52:04.795896","14788976","10","10","11"
"2022-05-16 15:54:03.460091","14788983","12","12","13"
"2022-05-16 15:56:04.249250","14788992","13","13","15"
"2022-05-16 15:58:03.945422","14789001","15","15","17"
"2022-05-16 16:00:04.282026","14789009","17","18","19"
"2022-05-16 16:02:04.260765","14789017","13","13","13"
"2022-05-16 16:04:04.011792","14789025","17","17","18"
"2022-05-16 16:06:04.392540","14789038","19","19","20"
"2022-05-16 16:08:04.037735","14789049","16","16","18"
"2022-05-16 16:10:04.064965","14789058","23","23","24"
"2022-05-16 16:12:04.153977","14789061","31","31","32"
"2022-05-16 16:14:03.856337","14789074","26","26","26"
"2022-05-16 16:16:04.403083","14789082","22","23","23"
"2022-05-16 16:18:03.663516","14789089","23","23","23"
"2022-05-16 16:20:04.589815","14789102","16","17","17"
"2022-05-16 16:22:03.483216","14789112","16","16","17"
"2022-05-16 16:24:04.189557","14789121","15","16","17"
"2022-05-16 16:26:03.733837","14789134","13","14","15"
"2022-05-16 16:28:04.358225","14789143","13","14","14"
"2022-05-16 16:30:05.222056","14789152","17","18","20"
"2022-05-16 16:32:04.056225","14789162","15","15","15"
"2022-05-16 16:34:03.807759","14789166","22","23","25"
"2022-05-16 16:36:04.426979","14789178","27","28","29"
"2022-05-16 16:38:04.117163","14789182","37","37","39"
