date,block,slow,medium,fast
"2022-04-18 02:22:25.513397","14608364","21","21","21"
"2022-04-18 02:24:04.577516","14608370","21","21","23"
"2022-04-18 02:26:05.057618","14608379","19","19","19"
"2022-04-18 02:28:04.011343","14608387","20","21","22"
"2022-04-18 02:30:04.268597","14608396","18","19","19"
"2022-04-18 02:32:04.623813","14608402","21","22","23"
"2022-04-18 02:34:04.665764","14608418","14","16","16"
"2022-04-18 02:36:03.904619","14608425","21","22","24"
"2022-04-18 02:38:03.891065","14608434","20","21","21"
"2022-04-18 02:40:05.107787","14608439","25","26","28"
"2022-04-18 02:42:04.471595","14608445","30","31","32"
"2022-04-18 02:44:04.462203","14608453","27","28","29"
"2022-04-18 02:46:03.762687","14608459","28","30","31"
"2022-04-18 02:48:06.028695","14608473","19","20","20"
"2022-04-18 02:50:04.160508","14608483","15","16","16"
"2022-04-18 02:52:04.483802","14608491","25","25","26"
"2022-04-18 02:54:04.457033","14608500","20","20","21"
"2022-04-18 02:56:04.499058","14608510","20","21","23"
"2022-04-18 02:58:04.476854","14608519","19","19","21"
"2022-04-18 03:00:05.239012","14608532","17","17","19"
"2022-04-18 03:02:04.174889","14608540","19","20","20"
"2022-04-18 03:04:04.332353","14608546","24","24","25"
"2022-04-18 03:06:04.382184","14608556","22","22","24"
"2022-04-18 03:08:04.377400","14608564","23","24","25"
"2022-04-18 03:10:04.593370","14608568","25","26","26"
"2022-04-18 03:12:03.877575","14608576","24","24","24"
"2022-04-18 03:14:03.838113","14608585","26","26","28"
"2022-04-18 03:16:03.922481","14608593","22","22","22"
"2022-04-18 03:18:04.108993","14608602","22","22","22"
"2022-04-18 03:20:05.143063","14608610","20","20","20"
"2022-04-18 03:22:04.116491","14608618","20","21","21"
"2022-04-18 03:24:04.132346","14608623","25","26","27"
"2022-04-18 03:26:04.298743","14608631","25","26","29"
"2022-04-18 03:28:04.282621","14608637","26","26","28"
"2022-04-18 03:30:06.088352","14608644","30","30","31"
"2022-04-18 03:32:05.088849","14608659","19","19","19"
"2022-04-18 03:34:04.133335","14608669","18","18","18"
"2022-04-18 03:36:04.327497","14608673","24","24","25"
"2022-04-18 03:38:04.298642","14608686","16","16","17"
"2022-04-18 03:40:04.505579","14608697","16","16","16"
"2022-04-18 03:42:03.836678","14608706","17","18","19"
"2022-04-18 03:44:03.854696","14608712","19","19","20"
"2022-04-18 03:46:04.011733","14608719","22","22","22"
"2022-04-18 03:48:03.980774","14608732","16","17","17"
"2022-04-18 03:52:04.331194","14608757","15","16","16"
"2022-04-18 03:54:05.585151","14608766","15","16","16"
"2022-04-18 03:56:04.002644","14608773","17","18","18"
"2022-04-18 03:58:03.952538","14608782","21","22","22"
"2022-04-18 04:00:04.235807","14608795","17","17","18"
"2022-04-18 04:02:04.493686","14608801","21","21","22"
"2022-04-18 04:04:07.517631","14608811","18","18","18"
"2022-04-18 04:06:03.853648","14608818","19","20","21"
"2022-04-18 04:08:03.793745","14608829","17","18","18"
"2022-04-18 04:10:03.960289","14608841","17","17","19"
"2022-04-18 04:12:04.219681","14608852","16","16","18"
"2022-04-18 04:14:04.151159","14608863","17","18","20"
"2022-04-18 04:16:04.258074","14608874","14","14","14"
"2022-04-18 04:18:04.511796","14608882","15","16","16"
"2022-04-18 04:20:07.738271","14608891","22","23","25"
"2022-04-18 04:22:04.639276","14608898","20","20","21"
"2022-04-18 04:24:04.607973","14608908","17","19","19"
"2022-04-18 04:26:03.784279","14608921","17","18","19"
"2022-04-18 04:28:04.789557","14608930","23","24","26"
"2022-04-18 04:30:03.944722","14608935","22","24","25"
"2022-04-18 04:32:04.174353","14608939","34","35","36"
"2022-04-18 04:34:07.398928","14608950","26","27","27"
"2022-04-18 04:36:04.821694","14608960","22","22","23"
"2022-04-18 04:38:03.832923","14608972","17","18","18"
"2022-04-18 04:40:04.005249","14608981","17","17","19"
"2022-04-18 04:42:04.248642","14608990","15","15","15"
"2022-04-18 04:44:04.271253","14608996","24","24","25"
"2022-04-18 04:46:04.383490","14609001","30","31","32"
"2022-04-18 04:48:04.349159","14609011","23","24","24"
"2022-04-18 04:50:04.546081","14609018","23","24","25"
"2022-04-18 04:52:03.711136","14609028","20","20","20"
"2022-04-18 04:54:04.654873","14609037","21","23","24"
"2022-04-18 04:56:04.646223","14609045","21","22","22"
"2022-04-18 04:58:05.711274","14609053","26","26","27"
"2022-04-18 05:00:05.137981","14609064","21","21","23"
"2022-04-18 05:02:04.437326","14609066","27","28","30"
"2022-04-18 05:04:04.308243","14609071","30","31","32"
"2022-04-18 05:06:05.695840","14609080","27","28","28"
"2022-04-18 05:08:04.989267","14609088","28","29","30"
"2022-04-18 05:10:04.024228","14609097","26","27","28"
"2022-04-18 05:12:04.223760","14609111","18","19","19"
"2022-04-18 05:14:04.085700","14609118","17","18","18"
"2022-04-18 05:16:04.331632","14609132","19","21","21"
"2022-04-18 05:18:04.449882","14609141","19","20","21"
"2022-04-18 05:20:04.574038","14609145","23","24","26"
"2022-04-18 05:22:03.969231","14609150","29","30","32"
"2022-04-18 05:24:03.958623","14609157","29","29","29"
"2022-04-18 05:26:03.986902","14609168","26","27","27"
"2022-04-18 05:28:03.828702","14609178","26","26","27"
"2022-04-18 05:30:05.068655","14609188","25","26","27"
"2022-04-18 05:32:03.989338","14609198","23","24","24"
"2022-04-18 05:34:03.838589","14609208","26","27","27"
"2022-04-18 05:36:03.980809","14609216","26","27","27"
"2022-04-18 05:38:03.947446","14609222","29","29","32"
"2022-04-18 05:40:04.182057","14609236","21","21","22"
"2022-04-18 05:42:04.613347","14609247","20","21","21"
"2022-04-18 05:44:04.478871","14609255","21","22","22"
"2022-04-18 05:46:04.596563","14609264","18","18","18"
"2022-04-18 05:48:04.457983","14609269","23","24","26"
"2022-04-18 05:50:05.659896","14609278","24","25","26"
"2022-04-18 05:52:05.603992","14609289","22","22","22"
"2022-04-18 05:54:04.552461","14609294","26","26","28"
"2022-04-18 05:56:04.658044","14609304","23","23","23"
"2022-04-18 05:58:04.509535","14609310","23","24","24"
"2022-04-18 06:00:05.217046","14609322","20","20","21"
"2022-04-18 06:02:04.112294","14609328","29","29","31"
"2022-04-18 06:04:03.885942","14609336","30","30","32"
"2022-04-18 06:06:04.866283","14609345","28","28","29"
"2022-04-18 06:08:03.763254","14609360","20","21","21"
"2022-04-18 06:10:03.939259","14609367","24","24","25"
"2022-04-18 06:12:04.081932","14609376","26","27","29"
"2022-04-18 06:14:03.932046","14609381","32","32","34"
"2022-04-18 06:16:05.083104","14609390","33","34","36"
"2022-04-18 06:18:04.204298","14609395","37","38","39"
"2022-04-18 06:20:04.414682","14609405","33","34","35"
"2022-04-18 06:22:04.058472","14609412","32","32","34"
"2022-04-18 06:24:04.045729","14609422","26","27","27"
"2022-04-18 06:26:04.541976","14609431","28","29","30"
"2022-04-18 06:28:04.396429","14609441","26","27","28"
"2022-04-18 06:32:03.997315","14609460","29","30","32"
"2022-04-18 06:34:03.778335","14609470","27","28","32"
"2022-04-18 06:36:03.690591","14609479","27","28","28"
"2022-04-18 06:38:04.551137","14609486","31","31","33"
"2022-04-18 06:40:04.731339","14609494","31","31","31"
"2022-04-18 06:42:05.089948","14609507","21","22","22"
"2022-04-18 06:44:03.876672","14609516","24","25","26"
"2022-04-18 06:46:03.814863","14609522","24","25","27"
"2022-04-18 06:48:03.632738","14609531","26","26","27"
"2022-04-18 06:50:04.684369","14609537","28","28","29"
"2022-04-18 06:52:03.899268","14609543","34","34","35"
"2022-04-18 06:54:03.747157","14609556","27","28","28"
"2022-04-18 06:56:05.691914","14609563","29","30","30"
"2022-04-18 06:58:04.389759","14609572","27","27","29"
"2022-04-18 07:00:04.795595","14609579","27","27","27"
"2022-04-18 07:02:04.516672","14609585","39","39","40"
"2022-04-18 07:04:04.372942","14609595","32","33","33"
"2022-04-18 07:06:04.222661","14609604","33","33","35"
"2022-04-18 07:08:03.943753","14609611","39","40","42"
"2022-04-18 07:10:04.356620","14609620","31","31","31"
"2022-04-18 07:12:04.223903","14609631","30","31","31"
"2022-04-18 07:14:04.019596","14609641","24","24","24"
"2022-04-18 07:18:04.051152","14609656","32","32","34"
"2022-04-18 07:20:05.208762","14609663","34","34","36"
"2022-04-18 07:22:03.941842","14609669","38","39","41"
"2022-04-18 07:24:03.765082","14609684","33","33","35"
"2022-04-18 07:26:03.828204","14609692","37","38","39"
"2022-04-18 07:28:03.529417","14609700","38","39","40"
"2022-04-18 07:30:04.660517","14609708","36","37","37"
"2022-04-18 07:32:03.657204","14609721","26","26","27"
"2022-04-18 07:34:04.423576","14609729","23","24","24"
"2022-04-18 07:36:04.718631","14609738","34","35","36"
"2022-04-18 07:38:04.536267","14609745","44","44","45"
"2022-04-18 07:40:04.671594","14609752","35","36","36"
"2022-04-18 07:42:03.912096","14609763","39","40","42"
"2022-04-18 07:44:03.908876","14609777","26","26","26"
"2022-04-18 07:46:03.734881","14609789","26","26","26"
"2022-04-18 07:48:04.563309","14609796","35","35","37"
"2022-04-18 07:50:05.544797","14609805","33","34","34"
"2022-04-18 07:52:04.374731","14609819","27","28","30"
"2022-04-18 07:54:04.090232","14609825","36","37","38"
"2022-04-18 07:56:04.070682","14609836","33","34","35"
"2022-04-18 07:58:03.759023","14609843","34","34","36"
"2022-04-18 08:00:05.138326","14609847","45","46","47"
"2022-04-18 08:02:04.249349","14609854","49","50","53"
"2022-04-18 08:04:04.034134","14609865","51","52","53"
"2022-04-18 08:06:03.634479","14609877","35","36","36"
"2022-04-18 08:08:04.419972","14609888","36","37","37"
"2022-04-18 08:10:04.490550","14609896","40","40","42"
"2022-04-18 08:12:04.441021","14609902","45","45","47"
"2022-04-18 08:14:04.107869","14609910","44","45","45"
"2022-04-18 08:16:03.729273","14609918","41","42","42"
"2022-04-18 08:18:03.930662","14609924","51","51","54"
"2022-04-18 08:20:04.210261","14609937","37","37","37"
"2022-04-18 08:22:04.311574","14609946","40","41","43"
"2022-04-18 08:24:04.106900","14609957","38","39","43"
"2022-04-18 08:26:03.647089","14609963","38","39","39"
"2022-04-18 08:28:04.347738","14609974","34","34","35"
"2022-04-18 08:30:04.360562","14609981","38","38","38"
"2022-04-18 08:32:04.454387","14609989","46","47","48"
"2022-04-18 08:34:04.107886","14609995","44","45","45"
"2022-04-18 08:36:04.365908","14610007","35","35","35"
"2022-04-18 08:38:04.109781","14610013","50","50","51"
"2022-04-18 08:40:04.222974","14610018","64","64","66"
"2022-04-18 08:42:05.630557","14610025","58","59","59"
"2022-04-18 08:44:04.270542","14610029","72","72","74"
"2022-04-18 08:46:03.906492","14610038","64","65","65"
"2022-04-18 08:48:03.555497","14610042","68","68","70"
"2022-04-18 08:50:04.499216","14610050","56","57","57"
"2022-04-18 08:52:03.650276","14610059","51","51","52"
"2022-04-18 08:54:04.270371","14610069","50","50","51"
"2022-04-18 08:56:03.910171","14610080","40","40","41"
"2022-04-18 08:58:03.940422","14610090","43","44","45"
"2022-04-18 09:00:04.366080","14610096","38","38","39"
"2022-04-18 09:02:04.154166","14610107","54","55","55"
"2022-04-18 09:04:03.832210","14610117","42","43","43"
"2022-04-18 09:06:03.665546","14610126","66","67","67"
"2022-04-18 09:08:04.307654","14610135","58","59","59"
"2022-04-18 09:10:37.322566","14610144","61","62","63"
"2022-04-18 09:12:05.611363","14610151","55","55","56"
"2022-04-18 09:14:04.372414","14610162","51","51","52"
"2022-04-18 09:16:04.115426","14610173","44","44","44"
"2022-04-18 09:18:05.290920","14610184","45","46","49"
"2022-04-18 09:20:04.842010","14610190","56","57","58"
"2022-04-18 09:22:03.509399","14610199","52","53","53"
"2022-04-18 09:24:04.198218","14610208","48","49","49"
"2022-04-18 09:26:03.809569","14610218","44","44","45"
"2022-04-18 09:28:04.755755","14610232","37","37","39"
"2022-04-18 09:30:04.773905","14610235","45","45","47"
"2022-04-18 09:32:04.735827","14610244","53","54","56"
"2022-04-18 09:34:03.437001","14610251","65","65","67"
"2022-04-18 09:36:04.466926","14610266","44","44","44"
"2022-04-18 09:38:04.200927","14610275","52","53","55"
"2022-04-18 09:40:04.406683","14610286","41","41","41"
"2022-04-18 09:42:04.409059","14610293","52","52","54"
"2022-04-18 09:44:04.041712","14610303","49","49","49"
"2022-04-18 09:46:03.724310","14610312","41","42","42"
"2022-04-18 09:48:04.378284","14610319","53","53","54"
"2022-04-18 09:50:04.347120","14610331","36","36","36"
"2022-04-18 09:52:04.320670","14610340","39","40","40"
"2022-04-18 09:54:03.952701","14610352","34","35","35"
"2022-04-18 09:56:03.830129","14610360","38","38","40"
"2022-04-18 09:58:03.801527","14610375","28","29","29"
"2022-04-18 10:00:04.904509","14610384","36","36","37"
"2022-04-18 10:02:03.577350","14610395","36","36","36"
"2022-04-18 10:04:04.279598","14610400","47","48","49"
"2022-04-18 10:06:03.778887","14610411","49","49","51"
"2022-04-18 10:08:04.412636","14610418","48","48","48"
"2022-04-18 10:10:05.091510","14610428","63","63","64"
"2022-04-18 10:12:03.824535","14610443","46","46","46"
"2022-04-18 10:14:03.475459","14610454","42","43","43"
"2022-04-18 10:16:04.127825","14610461","52","52","53"
"2022-04-18 10:18:03.966488","14610466","73","73","75"
"2022-04-18 10:20:04.592992","14610474","66","67","67"
"2022-04-18 10:22:04.262237","14610482","72","73","75"
"2022-04-18 10:24:03.986074","14610494","57","58","60"
"2022-04-18 10:26:03.630176","14610503","61","61","63"
"2022-04-18 10:28:04.349590","14610514","53","54","56"
"2022-04-18 10:30:04.407504","14610520","64","66","67"
"2022-04-18 10:32:03.610903","14610529","61","61","62"
"2022-04-18 10:34:04.249562","14610536","63","64","64"
"2022-04-18 10:36:04.320578","14610542","72","73","74"
"2022-04-18 10:38:05.208111","14610549","83","84","84"
"2022-04-18 10:40:04.319463","14610560","64","64","64"
"2022-04-18 10:42:04.299142","14610565","84","85","95"
"2022-04-18 10:44:04.052496","14610570","94","95","97"
"2022-04-18 10:46:04.658887","14610581","72","73","73"
"2022-04-18 10:48:04.371657","14610595","48","49","49"
"2022-04-18 10:50:04.350220","14610604","54","54","55"
"2022-04-18 10:52:05.532936","14610609","61","61","63"
"2022-04-18 10:54:04.210585","14610616","87","88","90"
"2022-04-18 10:56:04.293730","14610627","56","56","57"
"2022-04-18 10:58:03.954499","14610635","83","84","86"
"2022-04-18 11:00:03.955231","14610649","54","54","54"
"2022-04-18 11:02:04.293037","14610658","77","77","78"
"2022-04-18 11:04:03.994688","14610662","102","102","103"
"2022-04-18 11:06:04.637472","14610677","54","54","54"
"2022-04-18 11:08:04.393647","14610685","60","61","61"
"2022-04-18 11:10:04.413976","14610696","71","71","73"
"2022-04-18 11:12:04.485308","14610700","105","106","107"
"2022-04-18 11:14:04.340052","14610709","119","120","122"
"2022-04-18 11:16:03.976190","14610717","97","97","98"
"2022-04-18 11:18:05.276088","14610723","101","102","109"
"2022-04-18 11:20:11.494738","14610735","82","83","87"
"2022-04-18 11:22:05.336256","14610745","76","76","79"
"2022-04-18 11:24:05.944760","14610756","67","68","69"
"2022-04-18 11:26:03.638614","14610767","55","55","56"
"2022-04-18 11:28:04.336392","14610773","59","60","61"
"2022-04-18 11:30:06.482192","14610783","68","68","70"
"2022-04-18 11:32:04.202141","14610791","68","69","70"
"2022-04-18 11:34:03.867884","14610798","66","67","69"
"2022-04-18 11:36:04.468603","14610812","46","46","46"
"2022-04-18 11:38:05.220647","14610826","35","35","35"
"2022-04-18 11:40:04.385982","14610829","49","49","51"
"2022-04-18 11:42:04.372448","14610834","67","67","69"
"2022-04-18 11:44:04.000476","14610844","56","56","56"
"2022-04-18 11:46:05.019313","14610851","64","65","67"
"2022-04-18 11:48:03.742947","14610853","80","80","82"
"2022-04-18 11:50:05.059997","14610862","69","69","69"
"2022-04-18 11:52:05.075096","14610873","59","60","63"
"2022-04-18 11:54:03.808031","14610879","63","64","65"
"2022-04-18 11:56:03.671057","14610884","56","56","56"
"2022-04-18 11:58:04.395458","14610886","70","71","72"
"2022-04-18 12:00:04.397463","14610896","73","74","74"
"2022-04-18 12:02:03.672732","14610902","92","93","93"
"2022-04-18 12:04:04.290623","14610909","81","81","81"
"2022-04-18 12:06:03.692680","14610918","75","75","75"
"2022-04-18 12:08:04.415040","14610931","53","54","54"
"2022-04-18 12:10:04.733661","14610940","55","56","56"
"2022-04-18 12:12:04.529286","14610949","45","46","46"
"2022-04-18 12:14:04.467803","14610957","55","55","55"
"2022-04-18 12:16:04.309392","14610973","42","43","43"
"2022-04-18 12:18:04.183684","14610978","45","46","48"
"2022-04-18 12:20:04.226386","14610983","61","62","63"
"2022-04-18 12:22:04.135738","14610994","59","59","60"
"2022-04-18 12:24:03.824900","14611001","61","61","61"
"2022-04-18 12:26:04.438863","14611010","51","51","51"
"2022-04-18 12:28:04.188624","14611023","37","37","38"
"2022-04-18 12:30:05.777291","14611031","46","47","47"
"2022-04-18 12:32:04.511180","14611036","49","50","52"
"2022-04-18 12:34:04.382781","14611041","60","60","62"
"2022-04-18 12:36:04.102129","14611050","49","49","50"
"2022-04-18 12:38:03.935574","14611059","53","54","56"
"2022-04-18 12:40:04.162802","14611063","71","71","73"
"2022-04-18 12:42:04.083541","14611079","38","38","38"
"2022-04-18 12:44:03.768708","14611084","52","53","54"
"2022-04-18 12:46:04.495219","14611091","52","53","57"
"2022-04-18 12:48:04.576398","14611100","53","54","54"
"2022-04-18 12:50:04.647331","14611107","58","59","60"
"2022-04-18 12:52:03.684678","14611113","69","70","71"
"2022-04-18 12:54:04.427553","14611125","45","46","46"
"2022-04-18 12:56:04.252282","14611137","36","36","37"
"2022-04-18 13:00:04.359223","14611159","34","34","34"
"2022-04-18 13:02:04.584925","14611170","38","38","38"
"2022-04-18 13:04:04.288840","14611178","41","42","43"
"2022-04-18 13:06:04.090314","14611185","52","52","54"
"2022-04-18 13:08:03.842798","14611193","53","54","56"
"2022-04-18 13:10:04.025294","14611197","61","61","62"
"2022-04-18 13:12:04.006005","14611211","41","42","42"
"2022-04-18 13:14:04.717172","14611226","35","36","38"
"2022-04-18 13:16:03.506988","14611237","41","41","43"
"2022-04-18 13:18:04.382447","14611247","32","33","33"
"2022-04-18 13:20:04.398185","14611258","48","48","50"
"2022-04-18 13:22:06.831846","14611267","50","51","55"
"2022-04-18 13:24:03.547576","14611274","50","50","51"
"2022-04-18 13:26:04.328391","14611284","45","45","45"
"2022-04-18 13:28:04.158254","14611295","44","45","45"
"2022-04-18 13:30:05.196391","14611307","41","42","42"
"2022-04-18 13:32:04.054477","14611322","31","31","32"
"2022-04-18 13:34:03.807121","14611327","40","41","42"
"2022-04-18 13:36:03.950548","14611342","27","28","28"
"2022-04-18 13:38:03.880786","14611351","36","36","37"
"2022-04-18 13:40:04.635303","14611361","30","30","31"
"2022-04-18 13:42:04.448227","14611372","32","33","34"
"2022-04-18 13:44:04.259911","14611378","28","28","28"
"2022-04-18 13:46:04.168898","14611384","41","41","43"
"2022-04-18 13:48:04.046836","14611392","46","46","48"
"2022-04-18 13:50:04.589454","14611402","36","37","37"
"2022-04-18 13:52:04.519495","14611413","36","36","37"
"2022-04-18 13:54:04.373118","14611422","33","34","34"
"2022-04-18 13:56:04.321145","14611433","33","33","33"
"2022-04-18 13:58:04.103324","14611441","29","29","29"
"2022-04-18 14:00:06.063571","14611451","34","34","35"
"2022-04-18 14:02:03.924375","14611455","37","37","38"
"2022-04-18 14:04:03.985445","14611466","44","44","45"
"2022-04-18 14:06:04.146338","14611470","46","47","48"
"2022-04-18 14:08:04.138011","14611478","60","60","61"
"2022-04-18 14:10:04.298328","14611487","43","44","44"
"2022-04-18 14:12:03.601853","14611497","42","43","45"
"2022-04-18 14:14:04.480765","14611504","37","37","37"
"2022-04-18 14:16:03.735997","14611511","51","52","54"
"2022-04-18 14:18:03.782439","14611523","33","33","33"
"2022-04-18 14:20:04.405095","14611536","31","32","32"
"2022-04-18 14:22:04.946366","14611546","34","35","36"
"2022-04-18 14:24:04.027055","14611557","33","33","35"
"2022-04-18 14:26:04.154950","14611564","41","42","45"
"2022-04-18 14:28:04.037607","14611577","25","25","25"
"2022-04-18 14:30:05.618085","14611587","29","30","30"
"2022-04-18 14:32:04.850286","14611595","35","36","37"
"2022-04-18 14:34:06.210503","14611603","28","28","28"
"2022-04-18 14:36:04.501502","14611610","36","37","38"
"2022-04-18 14:38:04.725098","14611619","34","34","35"
"2022-04-18 14:40:05.039676","14611625","39","40","41"
"2022-04-18 14:42:03.939913","14611632","43","43","44"
"2022-04-18 14:44:03.872136","14611642","39","40","40"
"2022-04-18 14:46:04.967667","14611653","29","29","29"
"2022-04-18 14:48:03.947861","14611662","34","34","36"
"2022-04-18 14:50:04.089907","14611665","44","44","45"
"2022-04-18 14:52:04.374746","14611674","44","45","45"
"2022-04-18 14:54:04.321835","14611680","45","46","48"
"2022-04-18 14:56:05.965688","14611684","57","58","60"
"2022-04-18 14:58:03.939559","14611687","76","77","78"
"2022-04-18 15:00:04.901284","14611696","58","59","64"
"2022-04-18 15:02:04.162351","14611711","39","41","42"
"2022-04-18 15:04:04.080776","14611719","34","34","35"
"2022-04-18 15:06:04.307690","14611727","32","33","35"
"2022-04-18 15:08:04.191902","14611731","46","46","48"
"2022-04-18 15:10:04.470646","14611735","55","55","56"
"2022-04-18 15:12:03.923836","14611742","59","59","61"
"2022-04-18 15:14:03.855412","14611750","44","44","45"
"2022-04-18 15:16:04.084902","14611762","40","41","41"
"2022-04-18 15:18:05.184072","14611773","37","37","38"
"2022-04-18 15:20:04.376743","14611777","44","44","46"
"2022-04-18 15:22:03.870917","14611785","36","36","36"
"2022-04-18 15:24:03.832698","14611790","55","56","57"
"2022-04-18 15:26:04.105632","14611796","55","55","56"
"2022-04-18 15:28:04.081357","14611806","35","35","35"
"2022-04-18 15:30:06.091478","14611812","48","48","50"
"2022-04-18 15:32:04.152123","14611820","50","50","50"
"2022-04-18 15:34:04.134106","14611830","46","46","48"
"2022-04-18 15:36:04.061025","14611836","46","46","46"
"2022-04-18 15:38:04.068851","14611839","61","61","63"
"2022-04-18 15:40:04.343697","14611848","45","46","46"
"2022-04-18 15:42:04.407831","14611858","35","36","37"
"2022-04-18 15:44:04.337851","14611872","32","32","34"
"2022-04-18 15:46:04.466873","14611882","30","30","31"
"2022-04-18 15:48:04.529868","14611890","29","29","29"
"2022-04-18 15:50:05.969124","14611897","38","39","39"
"2022-04-18 15:52:04.013889","14611904","39","39","40"
"2022-04-18 15:54:04.788978","14611914","34","35","36"
"2022-04-18 15:56:04.132738","14611929","27","27","28"
"2022-04-18 15:58:04.125517","14611940","27","27","27"
"2022-04-18 16:00:07.181234","14611954","20","21","21"
"2022-04-18 16:02:04.176730","14611962","26","26","27"
"2022-04-18 16:04:04.187764","14611977","20","20","21"
"2022-04-18 16:06:04.544251","14611984","34","34","36"
"2022-04-18 16:08:04.613604","14611992","34","34","35"
"2022-04-18 16:10:05.681520","14612002","27","28","28"
"2022-04-18 16:12:05.055839","14612012","23","23","24"
"2022-04-18 16:14:04.255627","14612025","22","23","24"
"2022-04-18 16:16:04.939199","14612032","24","25","26"
"2022-04-18 16:18:05.568401","14612041","24","25","26"
"2022-04-18 16:20:04.779648","14612051","31","32","32"
"2022-04-18 16:22:04.008828","14612060","31","31","32"
"2022-04-18 16:24:06.023332","14612066","36","37","39"
"2022-04-18 16:26:04.187884","14612070","48","49","50"
"2022-04-18 16:28:04.442552","14612079","35","35","35"
"2022-04-18 16:30:07.462029","14612090","28","28","29"
"2022-04-18 16:32:04.461486","14612101","24","25","26"
"2022-04-18 16:34:04.448450","14612112","20","20","20"
"2022-04-18 16:36:04.677639","14612120","23","23","24"
"2022-04-18 16:38:04.595988","14612131","25","26","26"
"2022-04-18 16:40:05.363847","14612143","25","25","26"
"2022-04-18 16:42:04.324445","14612153","25","26","28"
"2022-04-18 16:44:04.346908","14612163","21","21","23"
"2022-04-18 16:46:04.305988","14612176","21","22","22"
