date,block,slow,medium,fast
"2022-02-21 02:37:03.650461","14248921","30","30","31"
"2022-02-21 02:38:04.287138","14248928","29","30","31"
"2022-02-21 02:40:04.140811","14248941","35","36","38"
"2022-02-21 02:42:03.985693","14248954","31","32","32"
"2022-02-21 02:44:03.599344","14248966","27","28","28"
"2022-02-21 02:46:03.999311","14248976","28","28","29"
"2022-02-21 02:48:03.565563","14248986","34","35","36"
"2022-02-21 02:50:04.498346","14248994","39","40","41"
"2022-02-21 02:52:04.211627","14249005","34","34","35"
"2022-02-21 02:54:03.855789","14249016","32","32","33"
"2022-02-21 02:56:04.368884","14249025","38","39","40"
"2022-02-21 02:58:04.018856","14249041","30","30","30"
"2022-02-21 03:00:05.524192","14249053","37","37","37"
"2022-02-21 03:02:04.260203","14249066","41","41","43"
"2022-02-21 03:04:03.891627","14249071","57","57","58"
"2022-02-21 03:06:04.445553","14249079","52","52","52"
"2022-02-21 03:08:07.116044","14249090","46","46","46"
"2022-02-21 03:10:04.102196","14249099","44","45","46"
"2022-02-21 03:12:03.763681","14249108","47","48","49"
"2022-02-21 03:14:04.370527","14249112","49","50","50"
"2022-02-21 03:16:03.740570","14249123","47","47","48"
"2022-02-21 03:18:03.593291","14249127","59","59","61"
"2022-02-21 03:20:04.342598","14249140","46","47","47"
"2022-02-21 03:22:04.324810","14249146","65","65","67"
"2022-02-21 03:24:03.941996","14249156","59","60","61"
"2022-02-21 03:26:03.587996","14249163","58","59","60"
"2022-02-21 03:28:04.210320","14249170","57","58","60"
"2022-02-21 03:30:04.427237","14249177","59","59","63"
"2022-02-21 03:32:04.192321","14249185","62","62","64"
"2022-02-21 03:34:03.816371","14249194","56","56","57"
"2022-02-21 03:36:04.184772","14249204","44","44","44"
"2022-02-21 03:38:03.777736","14249213","56","57","57"
"2022-02-21 03:40:03.981199","14249221","59","60","62"
"2022-02-21 03:42:03.663184","14249228","75","75","77"
"2022-02-21 03:44:04.275879","14249237","66","66","67"
"2022-02-21 03:46:03.632960","14249244","80","80","81"
"2022-02-21 03:48:05.234799","14249255","65","65","71"
"2022-02-21 03:50:04.095979","14249263","67","68","69"
"2022-02-21 03:52:03.873124","14249269","60","61","63"
"2022-02-21 03:54:03.551670","14249277","71","72","72"
"2022-02-21 03:56:03.960634","14249284","69","70","70"
"2022-02-21 03:58:03.559046","14249296","54","54","55"
"2022-02-21 04:00:04.551309","14249306","44","45","45"
"2022-02-21 04:02:03.591732","14249313","57","57","58"
"2022-02-21 04:04:04.248511","14249320","51","52","53"
"2022-02-21 04:06:03.625780","14249325","79","79","81"
"2022-02-21 04:08:04.194433","14249332","83","84","84"
"2022-02-21 04:10:04.390134","14249337","83","83","85"
"2022-02-21 04:12:04.070979","14249348","55","55","55"
"2022-02-21 04:14:03.737827","14249355","70","71","71"
"2022-02-21 04:16:04.247994","14249361","78","78","79"
"2022-02-21 04:18:04.167257","14249372","55","56","56"
"2022-02-21 04:20:04.010116","14249383","69","70","72"
"2022-02-21 04:22:04.359924","14249393","68","68","70"
"2022-02-21 04:24:04.027430","14249402","66","66","67"
"2022-02-21 04:26:03.892030","14249408","81","81","83"
"2022-02-21 04:28:03.480614","14249420","54","54","54"
"2022-02-21 04:30:04.378371","14249433","47","47","51"
"2022-02-21 04:32:04.092849","14249442","55","56","57"
"2022-02-21 04:34:03.751400","14249453","56","56","58"
"2022-02-21 04:36:04.290502","14249457","50","50","50"
"2022-02-21 04:38:03.943707","14249463","69","69","71"
"2022-02-21 04:40:03.749866","14249476","51","51","52"
"2022-02-21 04:42:03.610777","14249490","39","39","40"
"2022-02-21 04:44:04.229046","14249499","40","41","41"
"2022-02-21 04:46:03.658034","14249510","40","40","40"
"2022-02-21 04:48:04.271191","14249517","41","42","42"
"2022-02-21 04:50:04.038670","14249526","53","53","55"
"2022-02-21 04:52:32.432379","14249536","54","55","56"
"2022-02-21 04:54:04.029795","14249539","64","65","66"
"2022-02-21 04:56:03.548324","14249548","65","66","66"
"2022-02-21 04:58:04.118005","14249555","69","70","70"
"2022-02-21 05:00:04.125622","14249563","65","66","66"
"2022-02-21 05:02:03.725602","14249572","62","62","62"
"2022-02-21 05:04:04.332568","14249581","65","65","68"
"2022-02-21 05:06:03.919946","14249592","47","47","47"
"2022-02-21 05:08:03.549256","14249601","50","50","50"
"2022-02-21 05:10:04.351960","14249615","45","45","47"
"2022-02-21 05:12:04.357788","14249622","61","62","64"
"2022-02-21 05:14:03.995302","14249628","68","68","69"
"2022-02-21 05:16:03.462846","14249636","67","68","69"
"2022-02-21 05:18:04.347928","14249645","65","66","66"
"2022-02-21 05:20:04.171430","14249654","62","62","63"
"2022-02-21 05:22:03.990376","14249665","47","47","47"
"2022-02-21 05:24:03.629652","14249669","60","60","62"
"2022-02-21 05:26:04.188122","14249681","55","55","56"
"2022-02-21 05:28:03.888440","14249686","64","64","66"
"2022-02-21 05:30:03.816370","14249689","86","87","88"
"2022-02-21 05:32:03.999912","14249698","68","69","69"
"2022-02-21 05:34:03.627893","14249706","66","67","69"
"2022-02-21 05:36:04.006613","14249719","46","46","46"
"2022-02-21 05:38:03.588925","14249727","59","59","60"
"2022-02-21 05:40:04.526162","14249741","42","42","42"
"2022-02-21 05:42:28.404538","14249753","52","52","54"
"2022-02-21 05:44:04.222863","14249764","39","39","39"
"2022-02-21 05:46:03.725551","14249771","58","59","60"
"2022-02-21 05:48:04.422702","14249777","55","55","56"
"2022-02-21 05:50:04.751036","14249782","69","69","71"
"2022-02-21 05:52:04.394083","14249785","80","80","81"
"2022-02-21 05:54:04.045158","14249793","71","72","72"
"2022-02-21 05:56:03.850020","14249799","66","66","66"
"2022-02-21 05:58:03.471954","14249809","60","61","61"
"2022-02-21 06:00:04.593153","14249815","95","96","97"
"2022-02-21 06:02:03.655573","14249827","140","141","141"
"2022-02-21 06:04:04.210884","14249839","128","129","129"
"2022-02-21 06:06:03.601339","14249851","92","92","92"
"2022-02-21 06:08:05.369987","14249861","98","99","100"
"2022-02-21 06:10:04.212741","14249868","116","116","117"
"2022-02-21 06:12:04.394999","14249884","68","68","69"
"2022-02-21 06:14:04.007356","14249891","87","87","89"
"2022-02-21 06:16:03.629766","14249903","68","68","68"
"2022-02-21 06:18:03.452337","14249910","87","88","88"
"2022-02-21 06:20:04.299398","14249923","90","91","94"
"2022-02-21 06:22:04.485071","14249932","99","99","104"
"2022-02-21 06:24:04.155530","14249942","113","114","114"
"2022-02-21 06:26:04.245524","14249945","161","161","162"
"2022-02-21 06:28:04.067380","14249954","159","161","162"
"2022-02-21 06:30:03.934494","14249971","90","92","92"
"2022-02-21 06:32:04.262810","14249980","117","118","120"
"2022-02-21 06:34:04.260849","14249992","105","105","107"
"2022-02-21 06:36:03.982698","14249997","110","111","112"
"2022-02-21 06:38:03.746637","14250009","78","78","79"
"2022-02-21 06:40:04.567095","14250016","99","99","101"
"2022-02-21 06:42:03.845094","14250030","69","69","70"
"2022-02-21 06:44:03.619446","14250041","74","75","75"
"2022-02-21 06:46:04.443485","14250055","74","75","75"
"2022-02-21 06:48:04.248995","14250062","88","88","89"
"2022-02-21 06:50:04.027013","14250077","84","84","86"
"2022-02-21 06:52:04.075496","14250088","85","87","87"
"2022-02-21 06:54:03.838406","14250093","116","118","119"
"2022-02-21 06:56:04.132657","14250101","126","127","127"
"2022-02-21 06:58:07.053465","14250109","109","110","110"
"2022-02-21 07:00:07.016110","14250116","134","135","136"
"2022-02-21 07:02:04.902753","14250124","134","134","135"
"2022-02-21 07:04:03.885450","14250130","161","162","163"
"2022-02-21 07:06:03.841547","14250138","126","126","126"
"2022-02-21 07:08:03.524220","14250143","158","158","159"
"2022-02-21 07:10:04.451355","14250150","91","91","92"
"2022-02-21 07:12:04.179123","14250157","121","121","122"
"2022-02-21 07:14:03.930009","14250167","118","119","119"
"2022-02-21 07:16:03.756569","14250176","110","110","110"
"2022-02-21 07:18:03.706860","14250188","79","80","80"
"2022-02-21 07:20:04.674445","14250197","116","117","118"
"2022-02-21 07:22:03.723527","14250207","89","89","90"
"2022-02-21 07:24:04.544110","14250219","79","79","79"
"2022-02-21 07:26:03.601593","14250231","77","77","78"
"2022-02-21 07:28:04.536153","14250241","69","70","71"
"2022-02-21 07:30:04.412196","14250249","83","83","84"
"2022-02-21 07:32:05.555656","14250258","100","100","100"
"2022-02-21 07:34:04.431657","14250263","116","117","118"
"2022-02-21 07:36:04.189006","14250272","100","101","101"
"2022-02-21 07:38:03.832915","14250279","108","108","109"
"2022-02-21 07:40:03.856666","14250286","112","112","113"
"2022-02-21 07:42:03.902014","14250294","114","115","115"
"2022-02-21 07:44:03.655729","14250301","99","100","100"
"2022-02-21 07:46:04.394431","14250306","128","129","130"
"2022-02-21 07:48:04.267577","14250315","124","124","125"
"2022-02-21 07:50:04.203073","14250328","80","81","81"
"2022-02-21 07:52:04.108442","14250336","107","108","108"
"2022-02-21 07:54:03.888065","14250345","110","111","112"
"2022-02-21 07:56:03.556754","14250350","131","131","132"
"2022-02-21 07:58:04.308451","14250358","113","114","115"
"2022-02-21 08:00:04.173274","14250368","102","102","104"
"2022-02-21 08:02:04.396712","14250380","85","86","86"
"2022-02-21 08:04:04.055365","14250389","91","92","92"
"2022-02-21 08:06:04.787278","14250395","126","126","128"
"2022-02-21 08:08:04.420877","14250405","86","86","86"
"2022-02-21 08:10:04.250255","14250413","86","87","87"
"2022-02-21 08:12:04.035709","14250425","89","90","91"
"2022-02-21 08:14:03.679319","14250439","74","75","75"
"2022-02-21 08:16:04.217748","14250452","61","62","62"
"2022-02-21 08:18:03.990398","14250463","67","67","67"
"2022-02-21 08:20:04.102681","14250475","60","60","61"
"2022-02-21 08:22:03.717583","14250481","74","75","76"
"2022-02-21 08:24:04.293700","14250487","98","99","99"
"2022-02-21 08:26:03.764571","14250494","104","104","104"
"2022-02-21 08:28:04.374899","14250499","79","79","80"
"2022-02-21 08:30:04.117056","14250499","79","79","80"
"2022-02-21 08:32:04.540827","14250499","79","79","80"
"2022-02-21 08:34:04.162087","14250529","79","80","80"
"2022-02-21 08:36:03.763350","14250538","82","82","82"
"2022-02-21 08:38:04.379497","14250542","92","93","95"
"2022-02-21 08:40:04.503774","14250552","103","104","105"
"2022-02-21 08:42:04.873930","14250558","117","117","119"
"2022-02-21 08:44:03.489164","14250569","93","94","94"
"2022-02-21 08:46:03.936610","14250574","95","95","97"
"2022-02-21 08:48:03.566995","14250579","139","139","140"
"2022-02-21 08:50:04.428229","14250585","121","121","121"
"2022-02-21 08:52:03.543093","14250598","73","73","73"
"2022-02-21 08:54:04.156054","14250602","95","95","96"
"2022-02-21 08:56:05.029808","14250611","100","100","100"
"2022-02-21 08:58:03.580794","14250624","89","90","90"
"2022-02-21 09:00:04.433113","14250637","72","73","74"
"2022-02-21 09:02:03.720037","14250647","114","114","116"
"2022-02-21 09:04:04.448735","14250654","146","146","151"
"2022-02-21 09:06:04.571793","14250662","139","139","140"
"2022-02-21 09:08:04.311222","14250670","189","190","192"
"2022-02-21 09:10:04.108069","14250676","176","177","177"
"2022-02-21 09:12:04.085975","14250688","146","147","149"
"2022-02-21 09:14:03.772824","14250694","168","168","170"
"2022-02-21 09:16:04.358392","14250704","148","149","149"
"2022-02-21 09:18:04.111014","14250708","151","152","152"
"2022-02-21 09:20:04.062589","14250717","185","186","186"
"2022-02-21 09:22:03.883519","14250726","166","167","167"
"2022-02-21 09:24:03.537000","14250733","185","185","186"
"2022-02-21 09:26:04.077793","14250740","161","161","161"
"2022-02-21 09:28:11.055297","14250753","138","138","139"
"2022-02-21 09:30:03.832656","14250756","165","165","166"
"2022-02-21 09:32:03.691548","14250760","189","189","190"
"2022-02-21 09:34:04.430302","14250772","147","148","148"
"2022-02-21 09:36:03.839229","14250778","156","157","157"
"2022-02-21 09:38:03.415489","14250793","114","115","115"
"2022-02-21 09:40:04.325533","14250803","138","139","145"
"2022-02-21 09:42:03.748239","14250818","140","140","141"
"2022-02-21 09:44:04.351470","14250825","152","152","154"
"2022-02-21 09:46:03.983408","14250831","141","142","142"
"2022-02-21 09:48:03.868883","14250841","140","140","140"
"2022-02-21 09:50:03.903537","14250854","115","115","116"
"2022-02-21 09:52:03.992554","14250863","143","144","145"
"2022-02-21 09:54:04.936341","14250874","117","117","117"
"2022-02-21 09:56:05.685381","14250883","147","148","149"
"2022-02-21 09:58:04.905355","14250893","133","133","134"
"2022-02-21 10:00:03.678750","14250903","120","120","121"
"2022-02-21 10:02:03.993508","14250911","140","140","140"
"2022-02-21 10:04:03.697010","14250921","133","134","135"
"2022-02-21 10:06:03.882343","14250928","163","163","164"
"2022-02-21 10:08:08.545551","14250937","157","158","158"
"2022-02-21 10:10:04.335195","14250945","175","175","176"
"2022-02-21 10:12:04.760680","14250957","143","143","144"
"2022-02-21 10:14:04.639526","14250964","165","165","166"
"2022-02-21 10:16:05.228547","14250977","110","110","110"
"2022-02-21 10:18:04.457379","14250987","144","144","145"
"2022-02-21 10:20:04.238081","14250998","127","127","127"
"2022-02-21 10:22:04.658628","14251002","161","161","162"
"2022-02-21 10:24:04.548143","14251014","123","123","123"
"2022-02-21 10:26:04.338453","14251028","104","105","109"
"2022-02-21 10:28:03.911612","14251039","122","122","123"
"2022-02-21 10:30:03.684389","14251051","122","123","124"
"2022-02-21 10:32:04.340559","14251053","155","155","157"
"2022-02-21 10:34:04.001944","14251061","127","127","128"
"2022-02-21 10:36:04.174800","14251069","140","140","140"
"2022-02-21 10:38:03.821144","14251073","190","190","191"
"2022-02-21 10:40:04.140163","14251079","152","153","153"
"2022-02-21 10:42:04.384584","14251079","152","153","153"
"2022-02-21 10:44:03.993826","14251099","127","128","128"
"2022-02-21 10:46:03.687970","14251111","128","128","129"
"2022-02-21 10:50:03.682178","14251131","138","139","141"
"2022-02-21 10:52:03.430236","14251143","138","138","140"
"2022-02-21 10:54:04.006055","14251154","141","142","143"
"2022-02-21 10:56:03.555254","14251165","108","109","109"
"2022-02-21 10:58:04.198842","14251174","121","122","123"
"2022-02-21 11:00:03.960854","14251180","139","140","140"
"2022-02-21 11:02:03.487911","14251188","180","180","182"
"2022-02-21 11:04:04.510770","14251197","172","172","174"
"2022-02-21 11:06:03.929820","14251209","157","157","158"
"2022-02-21 11:08:03.552333","14251217","139","139","140"
"2022-02-21 11:10:04.344724","14251226","148","148","149"
"2022-02-21 11:12:04.322753","14251242","106","106","106"
"2022-02-21 11:14:03.973176","14251250","144","144","145"
"2022-02-21 11:16:03.436209","14251256","179","179","180"
"2022-02-21 11:18:04.278010","14251261","207","207","209"
"2022-02-21 11:20:04.058526","14251270","144","144","144"
"2022-02-21 11:22:03.996483","14251279","126","126","126"
"2022-02-21 11:24:03.591798","14251291","83","84","84"
"2022-02-21 11:26:04.087788","14251302","90","91","93"
"2022-02-21 11:28:03.718389","14251308","110","110","112"
"2022-02-21 11:30:04.509671","14251317","119","120","121"
"2022-02-21 11:32:04.401599","14251325","146","146","148"
"2022-02-21 11:34:04.037581","14251332","157","158","158"
"2022-02-21 11:36:04.449295","14251343","127","128","128"
"2022-02-21 11:38:04.066038","14251350","160","160","162"
"2022-02-21 11:40:03.897249","14251357","168","169","171"
"2022-02-21 11:42:04.958690","14251361","187","188","190"
"2022-02-21 11:44:04.637090","14251369","146","146","146"
"2022-02-21 11:46:04.045060","14251386","115","115","116"
"2022-02-21 11:48:03.700379","14251397","107","107","108"
"2022-02-21 11:50:04.592793","14251408","89","90","90"
"2022-02-21 11:52:04.276506","14251418","101","101","102"
"2022-02-21 11:54:03.892397","14251426","116","116","117"
"2022-02-21 11:56:03.450976","14251439","97","98","98"
"2022-02-21 11:58:04.062317","14251450","99","99","100"
"2022-02-21 12:00:03.930107","14251454","135","135","136"
"2022-02-21 12:02:03.899553","14251464","146","147","147"
"2022-02-21 12:04:05.350465","14251472","127","127","127"
"2022-02-21 12:06:03.864543","14251482","108","108","109"
"2022-02-21 12:08:03.521328","14251488","147","147","148"
"2022-02-21 12:10:04.369719","14251499","153","153","153"
"2022-02-21 12:12:03.467416","14251511","114","114","114"
"2022-02-21 12:14:04.115473","14251523","105","105","107"
"2022-02-21 12:16:03.563590","14251531","122","122","122"
"2022-02-21 12:18:04.363749","14251540","124","124","125"
"2022-02-21 12:20:04.147637","14251557","89","90","91"
"2022-02-21 12:22:04.233257","14251565","119","119","120"
"2022-02-21 12:24:03.859519","14251574","110","111","112"
"2022-02-21 12:26:04.448631","14251577","107","107","107"
"2022-02-21 12:28:04.069168","14251584","127","127","127"
"2022-02-21 12:30:03.919160","14251590","128","128","129"
"2022-02-21 12:32:03.820658","14251599","116","116","117"
"2022-02-21 12:34:03.444344","14251606","134","134","134"
"2022-02-21 12:36:03.927115","14251613","126","127","127"
"2022-02-21 12:38:55.139188","14251627","108","108","108"
"2022-02-21 12:40:03.962376","14251629","119","120","121"
"2022-02-21 12:42:03.938282","14251641","94","95","95"
"2022-02-21 12:44:03.550835","14251647","126","126","127"
"2022-02-21 12:46:04.028343","14251656","125","126","127"
"2022-02-21 12:48:03.686870","14251665","115","116","116"
"2022-02-21 12:50:04.575110","14251677","91","91","91"
"2022-02-21 12:52:04.317919","14251686","100","100","100"
"2022-02-21 12:54:03.954302","14251695","100","100","101"
"2022-02-21 12:56:04.370898","14251707","79","80","80"
"2022-02-21 12:58:04.007882","14251715","100","101","102"
"2022-02-21 13:00:04.164156","14251724","86","88","88"
"2022-02-21 13:02:03.795398","14251736","91","93","94"
"2022-02-21 13:04:04.401467","14251743","87","88","90"
"2022-02-21 13:06:04.290410","14251751","81","81","81"
"2022-02-21 13:08:03.893288","14251762","83","84","85"
"2022-02-21 13:10:03.845364","14251770","83","83","83"
"2022-02-21 13:12:03.521958","14251781","81","82","82"
"2022-02-21 13:14:04.116539","14251790","63","63","63"
"2022-02-21 13:16:03.573050","14251795","80","80","82"
"2022-02-21 13:18:04.351602","14251808","81","82","82"
"2022-02-21 13:20:04.150677","14251817","88","88","89"
"2022-02-21 13:22:03.892804","14251825","103","103","105"
"2022-02-21 13:24:05.942936","14251831","126","127","127"
"2022-02-21 13:26:03.423464","14251843","85","86","86"
"2022-02-21 13:28:04.595142","14251850","96","97","98"
"2022-02-21 13:30:05.045060","14251857","108","108","110"
"2022-02-21 13:32:04.517979","14251864","110","111","111"
"2022-02-21 13:34:04.620256","14251871","103","103","104"
"2022-02-21 13:36:04.035598","14251878","120","121","122"
"2022-02-21 13:38:04.236772","14251892","78","79","79"
"2022-02-21 13:40:05.684865","14251899","100","100","101"
"2022-02-21 13:43:07.234428","14251913","80","80","81"
"2022-02-21 13:44:04.509593","14251919","87","87","88"
"2022-02-21 13:46:04.876739","14251932","76","76","76"
"2022-02-21 13:48:03.494836","14251939","91","92","93"
"2022-02-21 13:50:04.257880","14251945","105","105","106"
"2022-02-21 13:52:04.111719","14251958","88","88","88"
"2022-02-21 13:54:03.775915","14251963","127","128","129"
"2022-02-21 13:56:04.304257","14251969","135","135","137"
"2022-02-21 13:58:03.886728","14251976","142","142","147"
"2022-02-21 14:00:03.844366","14251985","133","133","134"
"2022-02-21 14:02:03.825049","14251998","108","109","109"
"2022-02-21 14:04:03.442580","14252005","134","135","136"
"2022-02-21 14:06:04.013974","14252012","162","163","163"
"2022-02-21 14:08:03.584217","14252025","111","111","111"
"2022-02-21 14:10:04.451849","14252032","139","139","140"
"2022-02-21 14:12:04.418020","14252041","130","131","131"
"2022-02-21 14:14:04.031903","14252051","113","113","115"
"2022-02-21 14:16:03.543604","14252060","113","113","114"
"2022-02-21 14:18:04.304616","14252068","131","131","133"
"2022-02-21 14:20:04.076050","14252074","113","113","114"
"2022-02-21 14:22:07.216034","14252083","136","136","138"
"2022-02-21 14:24:03.882831","14252091","174","174","252"
"2022-02-21 14:26:04.342258","14252099","161","162","162"
"2022-02-21 14:28:07.119518","14252106","177","178","178"
"2022-02-21 14:30:03.879733","14252114","148","149","149"
"2022-02-21 14:32:03.754386","14252127","107","107","112"
"2022-02-21 14:34:04.354002","14252132","133","133","134"
"2022-02-21 14:36:03.821222","14252139","137","137","137"
"2022-02-21 14:38:03.532332","14252145","162","162","163"
"2022-02-21 14:40:04.454420","14252160","101","101","101"
"2022-02-21 14:42:03.772908","14252163","143","144","145"
"2022-02-21 14:44:05.437161","14252171","160","161","161"
"2022-02-21 14:46:04.149320","14252180","135","135","136"
"2022-02-21 14:48:03.760096","14252187","141","142","143"
"2022-02-21 14:50:04.614561","14252201","106","107","107"
"2022-02-21 14:52:04.968679","14252206","136","136","138"
"2022-02-21 14:54:03.689597","14252215","124","124","126"
"2022-02-21 14:56:04.194567","14252224","107","107","107"
"2022-02-21 14:58:03.818179","14252232","102","102","103"
"2022-02-21 15:00:03.677055","14252241","109","110","110"
"2022-02-21 15:02:03.868027","14252253","95","95","96"
"2022-02-21 15:04:03.446858","14252263","97","98","99"
"2022-02-21 15:06:03.926277","14252271","94","95","95"
"2022-02-21 15:08:03.543341","14252279","94","95","95"
"2022-02-21 15:10:04.381158","14252289","90","90","90"
"2022-02-21 15:14:04.061006","14252307","88","88","89"
"2022-02-21 15:16:03.653786","14252311","123","123","124"
"2022-02-21 15:18:15.330502","14252322","99","99","99"
"2022-02-21 15:20:04.194250","14252331","87","88","88"
"2022-02-21 15:22:04.106856","14252340","92","92","94"
"2022-02-21 15:24:03.716466","14252346","125","126","127"
"2022-02-21 15:26:41.941685","14252356","109","109","110"
"2022-02-21 15:28:03.621582","14252362","122","123","124"
"2022-02-21 15:30:04.375152","14252373","87","88","88"
"2022-02-21 15:32:04.296932","14252384","81","81","81"
"2022-02-21 15:34:03.892385","14252396","79","80","80"
"2022-02-21 15:36:04.261348","14252406","77","78","80"
"2022-02-21 15:38:03.878059","14252414","103","104","108"
"2022-02-21 15:40:03.663091","14252425","85","86","87"
"2022-02-21 15:42:03.508509","14252437","76","76","76"
"2022-02-21 15:44:04.101278","14252442","102","102","103"
"2022-02-21 15:46:03.598238","14252451","91","91","91"
"2022-02-21 15:48:04.285766","14252464","74","74","74"
"2022-02-21 15:50:04.055030","14252472","95","96","97"
"2022-02-21 15:52:04.092085","14252480","91","92","92"
"2022-02-21 15:54:03.669981","14252491","84","84","84"
"2022-02-21 15:56:04.156709","14252498","89","90","90"
"2022-02-21 15:58:03.767352","14252506","116","116","118"
"2022-02-21 16:00:04.553559","14252518","83","84","86"
"2022-02-21 16:02:04.368253","14252531","89","89","91"
"2022-02-21 16:04:04.012188","14252537","105","106","107"
"2022-02-21 16:06:03.471528","14252551","72","73","73"
"2022-02-21 16:08:04.085457","14252561","75","75","76"
"2022-02-21 16:10:05.612205","14252566","111","112","113"
"2022-02-21 16:12:05.796764","14252581","83","84","86"
"2022-02-21 16:14:03.875111","14252589","66","66","66"
"2022-02-21 16:16:05.312708","14252598","92","92","93"
"2022-02-21 16:18:06.434150","14252607","79","80","80"
"2022-02-21 16:20:05.831144","14252611","100","101","102"
"2022-02-21 16:22:04.344986","14252616","109","110","111"
"2022-02-21 16:24:05.400958","14252623","109","110","111"
"2022-02-21 16:26:04.592931","14252632","86","86","86"
"2022-02-21 16:28:05.702310","14252639","97","98","98"
"2022-02-21 16:30:04.483033","14252646","107","107","107"
"2022-02-21 16:32:04.877421","14252654","113","113","122"
"2022-02-21 16:34:04.034893","14252661","137","138","146"
"2022-02-21 16:36:05.021355","14252666","159","159","160"
"2022-02-21 16:38:04.079366","14252679","85","86","86"
"2022-02-21 16:40:05.223425","14252686","107","107","108"
