date,block,slow,medium,fast
"2021-09-27 04:06:04.262975","13307420","36","36","37"
"2021-09-27 04:08:03.865022","13307433","41","42","56"
"2021-09-27 04:10:03.669965","13307437","53","53","65"
"2021-09-27 04:12:03.675211","13307447","45","46","46"
"2021-09-27 04:14:04.413963","13307459","41","42","42"
"2021-09-27 04:16:04.018486","13307475","38","38","48"
"2021-09-27 04:18:03.927843","13307483","47","48","48"
"2021-09-27 04:20:03.775288","13307491","38","38","39"
"2021-09-27 04:22:03.740322","13307499","50","51","52"
"2021-09-27 04:24:04.639985","13307514","35","35","35"
"2021-09-27 04:26:04.062885","13307520","49","50","50"
"2021-09-27 04:28:03.772832","13307529","44","44","46"
"2021-09-27 04:30:04.530024","13307541","39","39","39"
"2021-09-27 04:32:04.108627","13307548","42","42","46"
"2021-09-27 04:34:03.739198","13307555","52","53","60"
"2021-09-27 04:36:04.282795","13307567","39","40","42"
"2021-09-27 04:38:03.910623","13307576","44","45","47"
"2021-09-27 04:40:03.833550","13307583","37","39","39"
"2021-09-27 04:42:03.629512","13307592","45","45","46"
"2021-09-27 04:44:04.266244","13307596","56","56","58"
"2021-09-27 04:46:03.770508","13307603","56","56","57"
"2021-09-27 04:48:04.421642","13307609","56","56","61"
"2021-09-27 04:50:04.191108","13307616","50","50","50"
"2021-09-27 04:52:04.033262","13307619","67","68","75"
"2021-09-27 04:54:03.744283","13307626","65","65","65"
"2021-09-27 04:56:04.256760","13307634","63","63","74"
"2021-09-27 04:58:03.976953","13307647","47","47","54"
"2021-09-27 05:00:03.703616","13307656","48","49","49"
"2021-09-27 05:02:03.918238","13307663","45","46","48"
"2021-09-27 05:04:03.613356","13307668","60","61","63"
"2021-09-27 05:06:04.174820","13307674","69","69","69"
"2021-09-27 05:08:03.843271","13307679","80","81","82"
"2021-09-27 05:10:03.665744","13307691","64","64","64"
"2021-09-27 05:12:03.888455","13307697","76","76","78"
"2021-09-27 05:14:04.024394","13307708","57","58","58"
"2021-09-27 05:16:03.617841","13307717","58","59","59"
"2021-09-27 05:18:05.071495","13307726","63","64","70"
"2021-09-27 05:20:03.857593","13307733","60","61","62"
"2021-09-27 05:22:03.766414","13307742","63","64","67"
"2021-09-27 05:24:04.393412","13307753","56","57","79"
"2021-09-27 05:26:03.877475","13307761","59","59","70"
"2021-09-27 05:28:03.583369","13307766","64","65","70"
"2021-09-27 05:30:04.429848","13307774","64","65","65"
"2021-09-27 05:32:04.413822","13307783","75","75","85"
"2021-09-27 05:34:04.124869","13307792","56","56","57"
"2021-09-27 05:36:03.630360","13307797","72","73","74"
"2021-09-27 05:38:04.260414","13307807","68","69","69"
"2021-09-27 05:40:04.212027","13307818","68","69","81"
"2021-09-27 05:42:03.968671","13307824","76","76","81"
"2021-09-27 05:44:03.570575","13307835","54","54","55"
"2021-09-27 05:46:04.398306","13307843","57","57","58"
"2021-09-27 05:48:04.164151","13307849","71","71","77"
"2021-09-27 05:50:03.933239","13307855","77","77","79"
"2021-09-27 05:52:03.740779","13307864","71","72","75"
"2021-09-27 05:54:04.444903","13307873","69","69","69"
"2021-09-27 05:56:03.974288","13307884","58","59","59"
"2021-09-27 05:58:03.655182","13307895","54","54","54"
"2021-09-27 06:00:04.432968","13307902","56","57","58"
"2021-09-27 06:02:03.480086","13307912","64","64","65"
"2021-09-27 06:04:04.209223","13307915","84","84","91"
"2021-09-27 06:06:03.954989","13307921","99","100","101"
"2021-09-27 06:08:03.609645","13307934","66","66","66"
"2021-09-27 06:10:05.634367","13307945","63","64","65"
"2021-09-27 06:12:04.342066","13307955","61","62","69"
"2021-09-27 06:14:04.037593","13307969","43","43","44"
"2021-09-27 06:16:03.571689","13307979","56","57","59"
"2021-09-27 06:18:04.385200","13307984","58","59","80"
"2021-09-27 06:20:05.237437","13307998","53","53","53"
"2021-09-27 06:22:03.917697","13308008","52","52","52"
"2021-09-27 06:24:03.513793","13308016","62","63","66"
"2021-09-27 06:26:04.353532","13308026","53","53","53"
"2021-09-27 06:28:03.949315","13308037","58","59","60"
"2021-09-27 06:30:03.742654","13308042","69","69","77"
"2021-09-27 06:32:03.862600","13308049","64","65","69"
"2021-09-27 06:34:03.476448","13308058","71","72","72"
"2021-09-27 06:36:04.113840","13308067","69","70","73"
"2021-09-27 06:38:03.921940","13308079","57","57","57"
"2021-09-27 06:40:03.852844","13308088","53","53","53"
"2021-09-27 06:42:04.596403","13308102","46","47","47"
"2021-09-27 06:44:04.282599","13308108","59","59","75"
"2021-09-27 06:46:04.297897","13308117","57","58","60"
"2021-09-27 06:48:04.023714","13308127","67","67","73"
"2021-09-27 06:50:03.739910","13308139","53","53","61"
"2021-09-27 06:52:03.916802","13308146","61","61","63"
"2021-09-27 06:54:03.547807","13308154","70","70","76"
"2021-09-27 06:56:03.961140","13308158","89","89","90"
"2021-09-27 06:58:03.566453","13308166","73","74","74"
"2021-09-27 07:00:04.321661","13308181","55","56","56"
"2021-09-27 07:02:03.850410","13308188","68","69","76"
"2021-09-27 07:04:03.527940","13308194","75","76","76"
"2021-09-27 07:06:09.241130","13308207","55","56","56"
"2021-09-27 07:08:03.941696","13308216","70","70","74"
"2021-09-27 07:10:03.875656","13308225","57","58","59"
"2021-09-27 07:12:03.759844","13308233","63","63","69"
"2021-09-27 07:14:04.484441","13308243","70","70","71"
"2021-09-27 07:16:03.768198","13308249","61","61","66"
"2021-09-27 07:18:03.599988","13308261","55","55","57"
"2021-09-27 07:20:04.449490","13308272","60","61","62"
"2021-09-27 07:22:04.219561","13308284","64","65","69"
"2021-09-27 07:24:03.854051","13308288","75","76","77"
"2021-09-27 07:26:04.347680","13308300","62","62","62"
"2021-09-27 07:28:03.952894","13308309","57","57","58"
"2021-09-27 07:30:04.837888","13308317","62","63","63"
"2021-09-27 07:32:03.505816","13308329","59","60","60"
"2021-09-27 07:34:04.319141","13308338","61","61","61"
"2021-09-27 07:36:03.933260","13308349","61","61","74"
"2021-09-27 07:38:03.598438","13308356","73","74","76"
"2021-09-27 07:40:05.468373","13308368","57","57","58"
"2021-09-27 07:42:04.236726","13308377","70","71","80"
"2021-09-27 07:44:03.997704","13308384","71","71","79"
"2021-09-27 07:46:04.085262","13308393","72","72","83"
"2021-09-27 07:48:03.775641","13308408","56","56","56"
"2021-09-27 07:50:04.591305","13308420","64","65","66"
"2021-09-27 07:52:03.696975","13308427","74","74","75"
"2021-09-27 07:54:04.308220","13308438","64","64","65"
"2021-09-27 07:56:04.132550","13308443","94","94","97"
"2021-09-27 07:58:03.844471","13308451","86","87","94"
"2021-09-27 08:00:03.565129","13308461","77","78","79"
"2021-09-27 08:02:04.071435","13308465","105","105","114"
"2021-09-27 08:04:03.760367","13308480","75","76","80"
"2021-09-27 08:06:04.094012","13308493","69","69","69"
"2021-09-27 08:08:03.821140","13308503","84","85","85"
"2021-09-27 08:10:11.419655","13308515","61","61","62"
"2021-09-27 08:12:04.013526","13308525","80","80","80"
"2021-09-27 08:14:03.726008","13308533","82","83","83"
"2021-09-27 08:16:04.337950","13308541","107","107","109"
"2021-09-27 08:18:04.146330","13308553","86","87","87"
"2021-09-27 08:20:03.853649","13308558","114","115","123"
"2021-09-27 08:22:04.185757","13308568","105","105","113"
"2021-09-27 08:24:03.988195","13308582","84","85","85"
"2021-09-27 08:26:03.579718","13308590","101","101","101"
"2021-09-27 08:28:04.427576","13308597","124","125","126"
"2021-09-27 08:30:04.402075","13308607","122","122","122"
"2021-09-27 08:32:04.165906","13308612","150","150","158"
"2021-09-27 08:34:03.847516","13308620","109","109","110"
"2021-09-27 08:36:04.771277","13308628","104","105","105"
"2021-09-27 08:38:04.481222","13308638","89","89","89"
"2021-09-27 08:40:04.281438","13308646","98","98","100"
"2021-09-27 08:42:06.502506","13308654","94","95","95"
"2021-09-27 08:44:05.687949","13308672","61","62","62"
"2021-09-27 08:46:04.717415","13308681","67","68","68"
"2021-09-27 08:48:04.891062","13308691","71","72","72"
"2021-09-27 08:50:03.964082","13308698","85","85","85"
"2021-09-27 08:52:04.409830","13308710","79","79","83"
"2021-09-27 08:54:04.153317","13308726","54","55","57"
"2021-09-27 08:56:04.564997","13308738","67","67","84"
"2021-09-27 08:58:04.735454","13308746","76","77","80"
"2021-09-27 09:00:07.306976","13308755","77","78","80"
"2021-09-27 09:02:04.132565","13308763","82","83","83"
"2021-09-27 09:04:03.831413","13308775","68","69","79"
"2021-09-27 09:06:03.769352","13308780","89","90","96"
"2021-09-27 09:08:04.445767","13308790","91","92","92"
"2021-09-27 09:10:04.411413","13308803","65","65","65"
"2021-09-27 09:12:04.171255","13308815","62","62","62"
"2021-09-27 09:14:03.750906","13308831","55","56","62"
"2021-09-27 09:16:04.086068","13308839","61","61","63"
"2021-09-27 09:18:03.904010","13308845","82","82","83"
"2021-09-27 09:20:03.708293","13308851","75","76","76"
"2021-09-27 09:22:03.622927","13308860","90","91","96"
"2021-09-27 09:24:04.248282","13308877","61","61","61"
"2021-09-27 09:26:03.868520","13308885","75","75","104"
"2021-09-27 09:28:03.534526","13308895","139","538","1040"
"2021-09-27 09:30:04.690948","13308901","222","772","2066"
"2021-09-27 09:32:03.651928","13308912","145","152","152"
"2021-09-27 09:34:05.333736","13308924","104","106","133"
"2021-09-27 09:36:07.736780","13308932","92","93","93"
"2021-09-27 09:38:04.502401","13308941","92","93","93"
"2021-09-27 09:40:04.470503","13308947","101","101","101"
"2021-09-27 09:42:04.512249","13308956","97","98","114"
"2021-09-27 09:44:04.407361","13308962","112","112","114"
"2021-09-27 09:46:04.021723","13308972","95","96","96"
"2021-09-27 09:48:03.611673","13308980","104","105","116"
"2021-09-27 09:50:04.479047","13308988","98","99","118"
"2021-09-27 09:52:04.108071","13308996","100","100","101"
"2021-09-27 09:54:04.252642","13309002","108","109","111"
"2021-09-27 09:56:03.763337","13309011","109","109","109"
"2021-09-27 09:58:04.485720","13309025","89","90","90"
"2021-09-27 10:00:04.232506","13309029","121","122","123"
"2021-09-27 10:02:03.918830","13309040","98","98","98"
"2021-09-27 10:04:03.668348","13309050","89","89","89"
"2021-09-27 10:06:04.468210","13309059","90","91","91"
"2021-09-27 10:08:04.177956","13309069","66","66","66"
"2021-09-27 10:10:04.192022","13309080","73","73","73"
"2021-09-27 10:12:03.898620","13309089","79","79","81"
"2021-09-27 10:14:03.611440","13309099","67","67","67"
"2021-09-27 10:16:04.132601","13309109","79","79","79"
"2021-09-27 10:18:03.931762","13309120","70","71","71"
"2021-09-27 10:20:03.738451","13309129","68","68","68"
"2021-09-27 10:22:04.072891","13309138","80","81","82"
"2021-09-27 10:24:03.780054","13309146","89","89","91"
"2021-09-27 10:26:04.303601","13309154","77","78","78"
"2021-09-27 10:28:03.904630","13309161","96","96","100"
"2021-09-27 10:30:03.629690","13309173","77","77","78"
"2021-09-27 10:32:03.626491","13309177","92","92","94"
"2021-09-27 10:34:04.254771","13309187","93","93","94"
"2021-09-27 10:36:03.652496","13309192","110","110","112"
"2021-09-27 10:38:04.382330","13309196","112","112","114"
"2021-09-27 10:40:04.211717","13309206","80","80","81"
"2021-09-27 10:42:04.250956","13309215","76","76","77"
"2021-09-27 10:44:03.986047","13309232","69","69","70"
"2021-09-27 10:46:03.522290","13309242","69","70","70"
"2021-09-27 10:48:04.242244","13309257","68","68","74"
"2021-09-27 10:50:04.058655","13309260","82","82","84"
"2021-09-27 10:52:03.868910","13309274","60","61","61"
"2021-09-27 10:54:03.736423","13309286","69","69","70"
"2021-09-27 10:56:04.299446","13309293","82","83","93"
"2021-09-27 10:58:03.909608","13309300","86","87","103"
"2021-09-27 11:00:03.781370","13309309","73","73","74"
"2021-09-27 11:02:04.287442","13309319","79","80","84"
"2021-09-27 11:04:04.431491","13309327","89","89","90"
"2021-09-27 11:06:04.274201","13309338","76","77","77"
"2021-09-27 11:08:03.986174","13309352","67","68","83"
"2021-09-27 11:10:03.896137","13309364","60","60","61"
"2021-09-27 11:12:03.706905","13309373","63","63","70"
"2021-09-27 11:14:04.360523","13309376","80","81","88"
"2021-09-27 11:16:03.934343","13309385","80","81","81"
"2021-09-27 11:18:04.304724","13309393","79","79","83"
"2021-09-27 11:20:04.376520","13309403","71","72","72"
"2021-09-27 11:22:04.481187","13309409","85","86","87"
"2021-09-27 11:24:04.191031","13309420","64","64","64"
"2021-09-27 11:26:04.576837","13309427","84","85","94"
"2021-09-27 11:28:04.232031","13309432","81","83","84"
"2021-09-27 11:30:05.051157","13309451","56","57","57"
"2021-09-27 11:32:03.710351","13309461","66","66","69"
"2021-09-27 11:34:04.360971","13309472","56","56","56"
"2021-09-27 11:36:04.066597","13309483","60","61","62"
"2021-09-27 11:38:03.664607","13309490","50","51","56"
"2021-09-27 11:40:04.708457","13309505","56","56","57"
"2021-09-27 11:42:03.703572","13309510","62","63","70"
"2021-09-27 11:44:04.397862","13309517","76","77","78"
"2021-09-27 11:46:04.181193","13309524","119","120","121"
"2021-09-27 11:48:03.763347","13309532","126","127","128"
"2021-09-27 11:50:04.597050","13309542","162","163","164"
"2021-09-27 11:52:03.776711","13309547","223","224","237"
"2021-09-27 11:54:04.430765","13309555","184","185","185"
"2021-09-27 11:56:03.841991","13309567","101","102","102"
"2021-09-27 11:58:03.446215","13309580","72","72","73"
"2021-09-27 12:00:04.708277","13309585","71","72","73"
"2021-09-27 12:02:04.405483","13309598","76","77","77"
"2021-09-27 12:04:04.472750","13309612","108","108","130"
"2021-09-27 12:06:04.009746","13309616","172","413","427"
"2021-09-27 12:08:03.721508","13309629","338","339","431"
"2021-09-27 12:10:04.545346","13309638","319","320","322"
"2021-09-27 12:12:04.634221","13309652","166","169","169"
"2021-09-27 12:14:04.371709","13309661","140","142","154"
"2021-09-27 12:16:03.917389","13309668","121","122","122"
"2021-09-27 12:18:03.755824","13309680","99","100","102"
"2021-09-27 12:20:04.608053","13309692","87","87","87"
"2021-09-27 12:22:04.486103","13309699","89","89","91"
"2021-09-27 12:24:04.174589","13309714","69","70","73"
"2021-09-27 12:26:03.792050","13309724","71","72","72"
"2021-09-27 12:28:04.409986","13309729","72","73","73"
"2021-09-27 12:30:04.209672","13309736","93","93","94"
"2021-09-27 12:32:04.108733","13309745","107","107","108"
"2021-09-27 12:34:03.705883","13309756","77","77","78"
"2021-09-27 12:36:04.221501","13309763","84","85","89"
"2021-09-27 12:38:03.836322","13309774","77","77","87"
"2021-09-27 12:40:03.664718","13309782","86","87","88"
"2021-09-27 12:42:03.950602","13309791","78","78","82"
"2021-09-27 12:44:03.565294","13309801","69","70","70"
"2021-09-27 12:46:04.476423","13309810","78","79","80"
"2021-09-27 12:48:04.105472","13309817","79","79","79"
"2021-09-27 12:50:03.818455","13309826","80","80","89"
"2021-09-27 12:52:04.149422","13309831","100","100","102"
"2021-09-27 12:54:03.849380","13309838","92","93","93"
"2021-09-27 12:56:04.283790","13309856","58","59","59"
"2021-09-27 12:58:03.920981","13309865","69","70","74"
"2021-09-27 13:00:03.683308","13309872","71","72","72"
"2021-09-27 13:02:04.142477","13309878","97","98","99"
"2021-09-27 13:04:03.875432","13309883","104","105","114"
"2021-09-27 13:06:04.538519","13309891","101","101","117"
"2021-09-27 13:08:04.160351","13309898","98","98","99"
"2021-09-27 13:10:03.988288","13309906","89","90","90"
"2021-09-27 13:12:04.233130","13309918","82","82","86"
"2021-09-27 13:14:03.893006","13309930","62","63","63"
"2021-09-27 13:16:04.015771","13309937","87","88","88"
"2021-09-27 13:18:03.810618","13309946","77","78","78"
"2021-09-27 13:20:04.645111","13309956","81","81","82"
"2021-09-27 13:22:03.684018","13309965","71","72","73"
"2021-09-27 13:24:04.375847","13309971","92","92","94"
"2021-09-27 13:26:04.279196","13309986","57","57","57"
"2021-09-27 13:28:05.255368","13309997","63","64","64"
"2021-09-27 13:30:04.099976","13310004","76","77","79"
"2021-09-27 13:32:03.936088","13310014","92","92","93"
"2021-09-27 13:34:03.806179","13310024","75","75","76"
"2021-09-27 13:36:03.714280","13310033","72","72","73"
"2021-09-27 13:38:04.416082","13310045","70","70","71"
"2021-09-27 13:40:04.313301","13310056","61","61","62"
"2021-09-27 13:42:04.242073","13310065","65","66","69"
"2021-09-27 13:44:03.947154","13310070","80","80","82"
"2021-09-27 13:46:03.950380","13310077","90","90","92"
"2021-09-27 13:48:03.545916","13310083","109","109","111"
"2021-09-27 13:50:04.390689","13310091","117","118","118"
"2021-09-27 13:52:03.656350","13310099","120","120","127"
"2021-09-27 13:54:04.300176","13310105","128","129","130"
"2021-09-27 13:56:04.202911","13310114","107","107","109"
"2021-09-27 13:58:03.807710","13310120","122","122","125"
"2021-09-27 14:00:04.527201","13310133","114","115","115"
"2021-09-27 14:02:04.344392","13310144","116","117","117"
"2021-09-27 14:04:03.953384","13310153","162","163","172"
"2021-09-27 14:06:03.884074","13310163","226","227","243"
"2021-09-27 14:08:03.551947","13310173","319","319","339"
"2021-09-27 14:10:04.719886","13310179","460","461","474"
"2021-09-27 14:12:03.786546","13310182","655","656","669"
"2021-09-27 14:14:04.422191","13310190","493","494","494"
"2021-09-27 14:16:03.999215","13310199","463","478","478"
"2021-09-27 14:18:03.825998","13310208","277","282","282"
"2021-09-27 14:20:03.561668","13310215","189","189","189"
"2021-09-27 14:22:03.555628","13310223","143","143","144"
"2021-09-27 14:24:04.174973","13310231","129","130","130"
"2021-09-27 14:26:03.923165","13310235","124","124","134"
"2021-09-27 14:28:04.997387","13310244","125","125","126"
"2021-09-27 14:30:03.959128","13310255","95","95","95"
"2021-09-27 14:32:03.501442","13310272","75","75","75"
"2021-09-27 14:34:04.315727","13310287","63","64","64"
"2021-09-27 14:36:03.872354","13310300","76","76","77"
"2021-09-27 14:38:03.530734","13310307","78","79","80"
"2021-09-27 14:40:04.380724","13310310","111","112","121"
"2021-09-27 14:42:03.512769","13310319","105","105","105"
"2021-09-27 14:44:04.240521","13310335","72","72","73"
"2021-09-27 14:46:03.719971","13310344","78","78","80"
"2021-09-27 14:48:05.445716","13310355","73","73","74"
"2021-09-27 14:50:04.332891","13310368","65","66","72"
"2021-09-27 14:52:04.110111","13310379","62","62","63"
"2021-09-27 14:54:03.798503","13310387","75","76","79"
"2021-09-27 14:56:04.376156","13310392","95","95","100"
"2021-09-27 14:58:03.986933","13310403","69","70","70"
"2021-09-27 15:00:03.752488","13310414","67","67","67"
"2021-09-27 15:02:04.029886","13310424","85","86","87"
"2021-09-27 15:04:03.642717","13310432","96","96","97"
"2021-09-27 15:06:04.258306","13310447","83","84","85"
"2021-09-27 15:08:03.866937","13310452","108","108","109"
"2021-09-27 15:10:03.830616","13310460","97","97","97"
"2021-09-27 15:12:03.593621","13310469","88","88","88"
"2021-09-27 15:14:04.228720","13310480","99","99","99"
"2021-09-27 15:16:03.723082","13310485","105","105","107"
"2021-09-27 15:18:03.535384","13310495","103","104","104"
"2021-09-27 15:20:04.271235","13310512","72","72","73"
"2021-09-27 15:22:04.275478","13310515","103","104","104"
"2021-09-27 15:24:03.973521","13310523","118","118","118"
"2021-09-27 15:26:04.499759","13310537","79","79","80"
"2021-09-27 15:28:04.106182","13310548","92","93","94"
"2021-09-27 15:30:03.944815","13310562","73","73","73"
"2021-09-27 15:32:04.174047","13310573","75","75","76"
"2021-09-27 15:34:03.912847","13310581","116","117","118"
"2021-09-27 15:36:03.788829","13310588","174","174","176"
"2021-09-27 15:38:04.536977","13310596","240","240","241"
"2021-09-27 15:40:04.444302","13310604","156","157","157"
"2021-09-27 15:42:04.334749","13310610","134","134","134"
"2021-09-27 15:44:04.042576","13310619","100","100","100"
"2021-09-27 15:46:03.954272","13310628","93","94","94"
"2021-09-27 15:48:03.654750","13310636","81","81","81"
"2021-09-27 15:50:04.435548","13310645","93","93","94"
"2021-09-27 15:52:04.348324","13310655","78","78","78"
"2021-09-27 15:54:03.998907","13310669","58","58","58"
"2021-09-27 15:56:03.828241","13310677","77","78","79"
"2021-09-27 15:58:03.436121","13310683","124","124","125"
"2021-09-27 16:00:04.173758","13310690","136","136","138"
"2021-09-27 16:02:04.472191","13310705","262","263","265"
"2021-09-27 16:04:04.076006","13310715","256","257","264"
"2021-09-27 16:06:03.587559","13310724","232","232","232"
"2021-09-27 16:08:04.199744","13310732","267","268","269"
"2021-09-27 16:10:04.012311","13310741","268","268","271"
"2021-09-27 16:12:04.128781","13310757","178","178","179"
"2021-09-27 16:14:03.827735","13310772","183","183","185"
"2021-09-27 16:16:04.537782","13310783","238","238","240"
"2021-09-27 16:18:04.358885","13310790","246","247","247"
"2021-09-27 16:20:04.109959","13310799","234","235","235"
"2021-09-27 16:22:03.973226","13310808","263","263","263"
"2021-09-27 16:24:03.590522","13310813","214","215","215"
"2021-09-27 16:26:03.609028","13310822","136","136","136"
"2021-09-27 16:28:04.227665","13310827","157","158","159"
"2021-09-27 16:30:04.045334","13310839","111","112","119"
"2021-09-27 16:32:04.282950","13310846","111","111","111"
"2021-09-27 16:34:03.956759","13310855","99","99","99"
"2021-09-27 16:36:04.467849","13310866","69","69","70"
"2021-09-27 16:38:04.079506","13310879","70","70","70"
